"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
5/10/2017 23:00,16.0,2.1,10.4,1.005
6/10/2017 00:00,18.2,6.2,10.0,1.005
6/10/2017 01:00,17.2,2.7,9.8,1.005
6/10/2017 02:00,15.4,3.2,10.0,1.005
6/10/2017 03:00,18.6,-0.1,9.9,1.004
6/10/2017 04:00,18.6,5.6,9.8,1.004
6/10/2017 05:00,23.0,6.0,9.5,1.005
6/10/2017 06:00,17.1,4.6,9.3,1.005
6/10/2017 07:00,18.3,4.1,9.3,1.005
6/10/2017 08:00,16.9,4.1,10.4,1.005
6/10/2017 09:00,22.5,7.0,11.9,1.005
6/10/2017 10:00,15.7,1.7,12.9,1.004
6/10/2017 11:00,13.9,0.9,15.3,1.004
6/10/2017 12:00,13.6,1.4,16.0,1.003
6/10/2017 13:00,15.3,6.5,16.7,1.003
6/10/2017 14:00,13.2,0.1,17.4,1.002
6/10/2017 15:00,10.7,5.5,17.8,1.001
6/10/2017 16:00,11.5,,18.1,1.000
6/10/2017 17:00,13.8,0.1,17.9,1.000
6/10/2017 18:00,9.2,4.3,17.1,0.999
6/10/2017 19:00,11.9,5.0,17.0,0.999
6/10/2017 20:00,14.2,5.5,16.3,0.999
6/10/2017 21:00,13.8,2.6,15.8,0.999
6/10/2017 22:00,7.4,3.6,15.9,0.998
6/10/2017 23:00,9.8,0.6,16.3,0.997
7/10/2017 00:00,21.1,,16.5,0.996
7/10/2017 01:00,14.5,-1.3,17.1,0.996
7/10/2017 02:00,12.3,1.9,17.0,0.995
7/10/2017 03:00,12.8,2.4,16.9,0.994
7/10/2017 04:00,13.5,4.6,16.5,0.994
7/10/2017 05:00,16.2,4.8,14.8,0.994
7/10/2017 06:00,11.6,3.2,14.8,0.994
7/10/2017 07:00,13.9,4.7,14.1,0.995
7/10/2017 08:00,5.8,8.0,13.7,0.995
7/10/2017 09:00,13.0,3.2,15.3,0.994
7/10/2017 10:00,5.1,-1.1,18.6,0.993
7/10/2017 11:00,14.2,-1.0,22.3,0.993
7/10/2017 12:00,11.6,0.4,23.5,0.992
7/10/2017 13:00,14.4,0.6,26.1,0.991
7/10/2017 14:00,15.5,4.2,26.0,0.989
7/10/2017 15:00,6.6,1.0,26.1,0.988
7/10/2017 16:00,8.5,4.5,26.5,0.988
7/10/2017 17:00,7.1,,26.6,0.987
7/10/2017 18:00,9.2,4.2,26.0,0.987
7/10/2017 19:00,8.1,10.2,24.3,0.988
7/10/2017 20:00,21.8,7.6,23.4,0.988
7/10/2017 21:00,27.2,6.2,22.4,0.989
7/10/2017 22:00,12.7,5.7,18.9,0.989
7/10/2017 23:00,3.2,2.7,15.6,0.991
8/10/2017 00:00,2.0,-3.6,15.0,0.991
8/10/2017 01:00,9.7,1.1,14.6,0.991
8/10/2017 02:00,12.9,3.9,14.5,0.991
8/10/2017 03:00,15.1,6.1,14.3,0.991
8/10/2017 04:00,12.1,5.5,14.4,0.991
8/10/2017 05:00,10.1,4.5,14.3,0.990
8/10/2017 06:00,14.4,4.5,14.0,0.991
8/10/2017 07:00,13.6,5.2,14.6,0.991
8/10/2017 08:00,11.5,,15.4,0.991
8/10/2017 09:00,12.5,4.4,18.2,0.991
8/10/2017 10:00,18.9,10.0,22.0,0.991
8/10/2017 11:00,24.9,7.7,23.6,0.991
8/10/2017 12:00,,3.0,25.0,0.990
8/10/2017 13:00,8.5,1.1,24.5,0.990
8/10/2017 14:00,18.2,3.4,24.1,0.989
8/10/2017 15:00,13.3,-0.1,24.6,0.989
8/10/2017 16:00,10.9,0.7,24.7,0.989
8/10/2017 17:00,10.4,-0.3,25.0,0.989
8/10/2017 18:00,16.2,8.2,21.9,0.990
8/10/2017 19:00,,1.5,19.2,0.991
8/10/2017 20:00,,,16.1,0.992
8/10/2017 21:00,4.5,2.6,15.2,0.993
8/10/2017 22:00,28.5,9.8,14.3,0.993
8/10/2017 23:00,38.8,12.9,13.8,0.994
9/10/2017 00:00,46.9,16.6,13.5,0.994
9/10/2017 01:00,34.4,14.7,13.2,0.995
9/10/2017 02:00,31.6,9.8,12.9,0.995
9/10/2017 03:00,27.6,7.0,12.5,0.995
9/10/2017 04:00,2.4,-0.7,12.4,0.995
9/10/2017 05:00,15.9,2.3,12.7,0.995
9/10/2017 06:00,24.8,-0.9,12.6,0.996
9/10/2017 07:00,22.8,2.8,12.9,0.996
9/10/2017 08:00,22.6,-0.2,12.9,0.997
9/10/2017 09:00,27.8,13.4,14.1,0.997
9/10/2017 10:00,34.0,12.8,16.3,0.998
9/10/2017 11:00,37.4,5.8,17.3,0.998
9/10/2017 12:00,27.3,4.7,18.1,0.998
9/10/2017 13:00,22.2,4.6,18.2,0.997
9/10/2017 14:00,19.4,7.1,17.1,0.997
9/10/2017 15:00,21.5,9.1,16.8,0.997
9/10/2017 16:00,25.8,11.3,16.7,0.996
9/10/2017 17:00,21.2,8.1,16.6,0.997
9/10/2017 18:00,22.9,6.9,15.6,0.997
9/10/2017 19:00,26.1,5.0,14.4,0.997
9/10/2017 20:00,18.9,7.6,13.4,0.998
9/10/2017 21:00,9.4,6.5,12.6,0.998
9/10/2017 22:00,15.7,4.3,12.3,0.998
9/10/2017 23:00,19.0,2.9,11.6,0.998
10/10/2017 00:00,13.0,,11.2,0.998
10/10/2017 01:00,16.3,3.8,10.9,0.997
10/10/2017 02:00,14.8,1.1,10.4,0.997
10/10/2017 03:00,9.0,2.9,10.3,0.997
10/10/2017 04:00,10.8,5.2,9.8,0.996
10/10/2017 05:00,10.8,3.4,9.6,0.996
10/10/2017 06:00,17.2,3.7,9.8,0.996
10/10/2017 07:00,17.1,5.2,10.3,0.997
10/10/2017 08:00,23.0,,12.3,0.997
10/10/2017 09:00,21.0,2.2,16.2,0.997
10/10/2017 10:00,15.8,-3.4,21.7,0.996
10/10/2017 11:00,14.0,2.7,23.9,0.996
10/10/2017 12:00,22.1,8.7,25.1,0.995
10/10/2017 13:00,21.6,5.5,25.1,0.994
10/10/2017 14:00,28.4,4.7,24.1,0.993
10/10/2017 15:00,18.2,8.9,24.2,0.992
10/10/2017 16:00,18.2,5.7,24.3,0.992
10/10/2017 17:00,21.0,2.2,24.3,0.991
10/10/2017 18:00,17.8,9.1,23.9,0.991
10/10/2017 19:00,21.8,4.7,22.7,0.991
10/10/2017 20:00,20.9,12.4,21.6,0.990
10/10/2017 21:00,15.0,8.6,21.9,0.990
10/10/2017 22:00,20.0,6.1,21.6,0.990
10/10/2017 23:00,13.3,3.9,21.7,0.988
11/10/2017 00:00,9.9,10.2,22.6,0.988
11/10/2017 01:00,9.9,7.2,22.9,0.988
11/10/2017 02:00,10.3,3.4,22.5,0.986
11/10/2017 03:00,14.0,1.4,22.5,0.985
11/10/2017 04:00,4.2,2.2,22.4,0.984
11/10/2017 05:00,8.1,5.4,22.3,0.984
11/10/2017 06:00,8.7,3.4,22.1,0.985
11/10/2017 07:00,8.1,1.1,22.1,0.985
11/10/2017 08:00,11.8,0.0,22.6,0.985
11/10/2017 09:00,31.6,2.5,23.5,0.986
11/10/2017 10:00,29.2,2.8,22.5,0.985
11/10/2017 11:00,34.4,6.8,21.7,0.985
11/10/2017 12:00,23.1,7.7,17.9,0.985
11/10/2017 13:00,44.0,9.7,15.7,0.987
11/10/2017 14:00,47.0,12.7,14.7,0.987
11/10/2017 15:00,34.6,11.8,14.5,0.988
11/10/2017 16:00,,,14.8,0.989
11/10/2017 17:00,58.1,15.9,14.8,0.990
11/10/2017 18:00,45.5,11.9,14.4,0.991
11/10/2017 19:00,44.7,16.2,13.9,0.992
11/10/2017 20:00,50.5,21.1,13.5,0.994
11/10/2017 21:00,62.2,17.2,13.0,0.995
11/10/2017 22:00,38.7,13.0,12.9,0.995
11/10/2017 23:00,23.8,2.0,12.8,0.996
12/10/2017 00:00,30.8,3.1,12.1,0.996
12/10/2017 01:00,23.7,8.0,12.1,0.996
12/10/2017 02:00,34.6,4.0,12.1,0.996
12/10/2017 03:00,26.8,8.5,12.2,0.996
12/10/2017 04:00,23.7,3.9,12.3,0.997
12/10/2017 05:00,35.6,6.9,12.0,0.997
12/10/2017 06:00,32.3,5.0,12.0,0.998
12/10/2017 07:00,31.9,9.0,12.3,0.999
12/10/2017 08:00,27.7,10.3,13.3,1.000
12/10/2017 09:00,26.2,5.3,14.2,1.000
12/10/2017 10:00,25.4,7.5,14.7,1.001
12/10/2017 11:00,18.0,0.8,16.8,1.001
12/10/2017 12:00,28.3,2.8,17.5,1.000
12/10/2017 13:00,25.9,10.0,16.0,1.000
12/10/2017 14:00,25.3,1.3,16.8,1.000
12/10/2017 15:00,25.8,7.4,15.7,1.000
12/10/2017 16:00,12.2,,14.6,1.000
12/10/2017 17:00,18.5,11.5,14.9,1.000
12/10/2017 18:00,29.2,12.2,14.6,1.000
12/10/2017 19:00,28.0,6.4,14.1,1.000
12/10/2017 20:00,15.8,4.7,13.7,1.001
12/10/2017 21:00,16.1,5.3,13.6,1.001
12/10/2017 22:00,11.6,5.5,13.4,1.001
12/10/2017 23:00,,3.0,13.4,1.001
13/10/2017 00:00,,,12.8,1.001
13/10/2017 01:00,18.8,7.6,12.3,1.001
13/10/2017 02:00,16.4,3.7,12.3,1.001
13/10/2017 03:00,,6.0,12.3,1.000
13/10/2017 04:00,18.7,7.3,12.3,1.000
13/10/2017 05:00,27.2,2.4,12.2,1.001
13/10/2017 06:00,25.0,8.7,12.3,1.002
13/10/2017 07:00,36.3,7.0,12.4,1.002
13/10/2017 08:00,26.6,14.1,12.6,1.003
13/10/2017 09:00,8.2,5.1,13.0,1.003
13/10/2017 10:00,3.0,0.8,14.6,1.003
13/10/2017 11:00,6.5,4.8,14.2,1.004
13/10/2017 12:00,3.7,7.6,16.4,1.003
13/10/2017 13:00,12.7,7.1,16.9,1.003
13/10/2017 14:00,14.5,7.2,16.8,1.003
13/10/2017 15:00,13.6,3.9,16.7,1.002
13/10/2017 16:00,6.7,5.7,16.8,1.002
13/10/2017 17:00,5.3,5.0,16.4,1.002
13/10/2017 18:00,5.3,-2.6,15.5,1.003
13/10/2017 19:00,6.3,0.3,15.0,1.003
13/10/2017 20:00,14.4,8.3,14.0,1.004
13/10/2017 21:00,11.3,6.4,12.9,1.004
13/10/2017 22:00,14.6,3.3,12.6,1.004
13/10/2017 23:00,12.8,3.9,12.2,1.004
14/10/2017 00:00,14.9,-1.3,12.0,1.004
14/10/2017 01:00,,,11.7,1.004
14/10/2017 02:00,,0.8,11.2,1.004
14/10/2017 03:00,9.7,3.4,10.7,1.004
14/10/2017 04:00,11.8,2.9,10.2,1.004
14/10/2017 05:00,8.1,3.3,9.7,1.004
14/10/2017 06:00,5.9,0.4,9.6,1.005
14/10/2017 07:00,14.6,3.1,10.0,1.005
14/10/2017 08:00,11.4,-3.2,11.9,1.006
14/10/2017 09:00,3.9,,14.6,1.006
14/10/2017 10:00,24.9,0.6,18.3,1.006
14/10/2017 11:00,5.6,2.2,20.8,1.005
14/10/2017 12:00,5.4,2.8,22.1,1.005
14/10/2017 13:00,19.6,5.4,21.8,1.004
14/10/2017 14:00,7.4,2.4,18.8,1.003
14/10/2017 15:00,,0.3,18.4,1.003
14/10/2017 16:00,11.9,,18.2,1.002
14/10/2017 17:00,,0.6,18.5,1.002
14/10/2017 18:00,16.3,10.0,19.3,1.002
14/10/2017 19:00,25.2,5.6,16.8,1.003
14/10/2017 20:00,18.5,9.3,15.0,1.003
14/10/2017 21:00,12.3,5.5,14.3,1.003
14/10/2017 22:00,19.7,5.2,13.4,1.004
14/10/2017 23:00,15.9,5.2,13.4,1.003
15/10/2017 00:00,4.3,4.8,13.6,1.003
15/10/2017 01:00,2.6,1.5,13.0,1.003
15/10/2017 02:00,,-0.9,12.5,1.003
15/10/2017 03:00,7.8,3.0,12.9,1.002
15/10/2017 04:00,3.2,1.0,13.1,1.002
15/10/2017 05:00,12.1,3.2,12.4,1.002
15/10/2017 06:00,,1.7,12.2,1.003
15/10/2017 07:00,,4.1,12.2,1.003
15/10/2017 08:00,11.6,,14.3,1.003
15/10/2017 09:00,16.7,10.6,17.3,1.004
15/10/2017 10:00,21.4,5.7,22.9,1.003
15/10/2017 11:00,13.3,3.0,24.3,1.003
15/10/2017 12:00,8.9,0.0,24.9,1.002
15/10/2017 13:00,2.6,2.1,23.2,1.002
15/10/2017 14:00,14.2,5.7,21.5,1.001
15/10/2017 15:00,12.8,2.8,21.4,1.000
15/10/2017 16:00,13.3,9.6,22.5,1.000
15/10/2017 17:00,25.2,13.1,22.6,1.000
15/10/2017 18:00,9.4,2.9,20.7,1.000
15/10/2017 19:00,21.4,5.2,19.0,1.000
15/10/2017 20:00,15.2,7.3,17.9,1.000
15/10/2017 21:00,12.1,-1.6,17.8,1.001
15/10/2017 22:00,3.5,1.3,18.3,1.001
15/10/2017 23:00,4.9,0.7,18.4,1.001
16/10/2017 00:00,23.3,8.7,18.6,1.001
16/10/2017 01:00,11.5,6.1,18.5,1.000
16/10/2017 02:00,16.9,6.6,17.8,1.000
16/10/2017 03:00,10.5,3.8,17.5,0.999
16/10/2017 04:00,-0.8,1.1,16.6,0.999
16/10/2017 05:00,6.4,-1.5,15.4,0.999
16/10/2017 06:00,21.7,10.1,18.5,1.000
16/10/2017 07:00,25.3,5.9,18.8,1.000
16/10/2017 08:00,34.2,13.0,19.7,1.001
16/10/2017 09:00,29.5,14.4,24.4,1.000
16/10/2017 10:00,10.2,4.4,30.9,1.000
16/10/2017 11:00,15.0,7.5,32.8,1.000
16/10/2017 12:00,18.1,6.5,32.7,0.999
16/10/2017 13:00,14.8,6.2,32.3,0.998
16/10/2017 14:00,12.9,7.0,30.9,0.997
16/10/2017 15:00,16.9,5.0,30.1,0.997
16/10/2017 16:00,12.8,7.1,30.0,0.996
16/10/2017 17:00,12.0,7.0,29.7,0.996
16/10/2017 18:00,15.7,5.0,29.1,0.996
16/10/2017 19:00,19.2,7.9,27.8,0.996
16/10/2017 20:00,10.1,4.7,26.0,0.997
16/10/2017 21:00,13.9,9.6,24.7,0.997
16/10/2017 22:00,14.6,5.1,24.5,0.997
16/10/2017 23:00,6.7,6.4,24.1,0.997
17/10/2017 00:00,21.1,5.3,25.3,0.997
17/10/2017 01:00,17.5,3.4,24.8,0.996
17/10/2017 02:00,7.2,4.6,24.2,0.996
17/10/2017 03:00,6.7,4.0,23.4,0.996
17/10/2017 04:00,10.5,3.0,23.3,0.996
17/10/2017 05:00,6.2,2.8,23.0,0.996
17/10/2017 06:00,13.1,4.5,22.9,0.996
17/10/2017 07:00,12.6,3.6,23.4,0.997
17/10/2017 08:00,7.0,5.1,25.1,0.997
17/10/2017 09:00,12.6,3.7,26.9,0.997
17/10/2017 10:00,12.8,5.4,30.7,0.997
17/10/2017 11:00,24.4,-1.3,32.8,0.997
17/10/2017 12:00,12.3,1.3,33.6,0.996
17/10/2017 13:00,19.5,7.4,33.6,0.995
17/10/2017 14:00,25.2,5.6,32.0,0.995
17/10/2017 15:00,17.2,2.6,31.4,0.994
17/10/2017 16:00,6.8,8.8,31.1,0.994
17/10/2017 17:00,7.4,7.6,30.8,0.994
17/10/2017 18:00,12.4,6.2,30.5,0.994
17/10/2017 19:00,2.9,4.7,29.4,0.994
17/10/2017 20:00,12.4,4.4,27.8,0.995
17/10/2017 21:00,9.7,5.8,26.8,0.995
17/10/2017 22:00,19.2,7.5,26.4,0.995
17/10/2017 23:00,11.7,2.3,26.3,0.995
18/10/2017 00:00,8.8,,25.9,0.996
18/10/2017 01:00,,-0.1,25.2,0.995
18/10/2017 02:00,14.5,4.4,24.8,0.995
18/10/2017 03:00,10.6,4.4,25.0,0.995
18/10/2017 04:00,5.6,2.1,24.9,0.994
18/10/2017 05:00,17.7,2.2,24.9,0.995
18/10/2017 06:00,,2.7,24.5,0.995
18/10/2017 07:00,17.8,4.5,24.8,0.995
18/10/2017 08:00,17.3,3.8,26.1,0.995
18/10/2017 09:00,20.3,4.6,27.5,0.995
18/10/2017 10:00,7.4,-2.5,32.1,0.995
18/10/2017 11:00,7.5,-1.6,34.5,0.995
18/10/2017 12:00,18.1,9.8,31.7,0.994
18/10/2017 13:00,23.3,4.2,31.9,0.994
18/10/2017 14:00,20.4,8.9,31.0,0.993
18/10/2017 15:00,16.5,5.1,31.0,0.993
18/10/2017 16:00,18.5,,31.0,0.992
18/10/2017 17:00,24.1,-0.9,30.5,0.992
18/10/2017 18:00,9.1,3.1,29.7,0.992
18/10/2017 19:00,21.9,7.4,28.8,0.992
18/10/2017 20:00,16.0,5.8,26.2,0.993
18/10/2017 21:00,25.0,1.5,21.5,0.996
18/10/2017 22:00,,5.1,21.6,0.996
18/10/2017 23:00,,3.8,20.8,0.996
19/10/2017 00:00,30.9,,21.4,0.997
19/10/2017 01:00,14.3,,20.2,0.997
19/10/2017 02:00,8.8,1.7,20.1,0.996
19/10/2017 03:00,,-2.3,19.4,0.995
19/10/2017 04:00,,6.7,19.4,0.995
19/10/2017 05:00,7.9,3.5,19.8,0.996
19/10/2017 06:00,11.4,7.9,19.5,0.997
19/10/2017 07:00,16.9,5.5,18.2,0.998
19/10/2017 08:00,31.9,6.7,16.4,1.000
19/10/2017 09:00,49.2,11.8,16.5,1.001
19/10/2017 10:00,34.6,16.0,17.1,1.002
19/10/2017 11:00,46.2,13.2,16.4,1.002
19/10/2017 12:00,27.3,10.2,16.6,1.003
19/10/2017 13:00,25.7,13.9,17.2,1.003
19/10/2017 14:00,22.7,12.1,17.9,1.003
19/10/2017 15:00,36.3,11.2,17.6,1.003
19/10/2017 16:00,22.3,,17.0,1.004
19/10/2017 17:00,20.7,11.8,16.4,1.004
19/10/2017 18:00,29.3,7.7,15.7,1.004
19/10/2017 19:00,25.8,4.1,15.4,1.005
19/10/2017 20:00,35.8,11.7,15.3,1.006
19/10/2017 21:00,35.4,15.2,14.2,1.007
19/10/2017 22:00,27.2,12.3,13.4,1.007
19/10/2017 23:00,23.3,5.5,12.8,1.007
20/10/2017 00:00,28.7,13.8,12.3,1.008
20/10/2017 01:00,19.7,5.1,11.8,1.008
20/10/2017 02:00,24.5,2.3,11.8,1.007
20/10/2017 03:00,21.0,1.8,11.4,1.007
20/10/2017 04:00,24.4,4.9,11.0,1.008
20/10/2017 05:00,21.2,2.7,10.8,1.008
20/10/2017 06:00,21.8,6.4,11.1,1.009
20/10/2017 07:00,33.5,5.6,12.0,1.010
20/10/2017 08:00,24.4,6.2,13.2,1.010
20/10/2017 09:00,39.9,6.6,14.8,1.011
20/10/2017 10:00,26.4,4.0,16.8,1.011
20/10/2017 11:00,25.3,5.6,17.0,1.011
20/10/2017 12:00,43.5,5.6,19.4,1.010
20/10/2017 13:00,88.8,4.0,19.6,1.010
20/10/2017 14:00,46.8,10.8,18.7,1.009
20/10/2017 15:00,49.2,8.4,18.1,1.009
20/10/2017 16:00,35.3,10.8,17.6,1.009
20/10/2017 17:00,68.5,11.6,16.3,1.009
20/10/2017 18:00,39.6,7.5,14.5,1.009
20/10/2017 19:00,,8.3,13.0,1.010
20/10/2017 20:00,58.8,7.8,12.0,1.011
20/10/2017 21:00,29.9,8.1,11.5,1.011
20/10/2017 22:00,38.8,8.3,11.1,1.011
20/10/2017 23:00,22.7,5.3,10.7,1.011
21/10/2017 00:00,27.2,12.8,10.4,1.011
21/10/2017 01:00,24.6,11.0,10.5,1.010
21/10/2017 02:00,30.3,6.1,10.8,1.010
21/10/2017 03:00,20.9,4.9,11.0,1.009
21/10/2017 04:00,21.5,5.0,10.9,1.009
21/10/2017 05:00,19.3,4.0,10.9,1.009
21/10/2017 06:00,21.7,6.3,11.0,1.009
21/10/2017 07:00,20.6,4.5,11.6,1.009
21/10/2017 08:00,20.7,4.9,12.6,1.010
21/10/2017 09:00,16.9,8.1,13.8,1.009
21/10/2017 10:00,21.1,3.8,16.3,1.009
21/10/2017 11:00,17.5,1.0,17.6,1.009
21/10/2017 12:00,13.9,5.0,19.0,1.008
21/10/2017 13:00,18.3,7.3,17.9,1.007
21/10/2017 14:00,20.6,7.6,16.4,1.006
21/10/2017 15:00,16.9,5.6,16.1,1.006
21/10/2017 16:00,8.6,5.3,16.5,1.005
21/10/2017 17:00,22.3,3.8,15.9,1.005
21/10/2017 18:00,16.0,7.1,14.6,1.006
21/10/2017 19:00,17.1,6.4,13.5,1.006
21/10/2017 20:00,18.1,4.0,13.0,1.006
21/10/2017 21:00,10.2,4.8,12.7,1.006
21/10/2017 22:00,5.6,2.0,11.7,1.006
21/10/2017 23:00,,,11.4,1.005
22/10/2017 00:00,5.1,3.8,11.1,1.005
22/10/2017 01:00,10.4,2.9,10.9,1.004
22/10/2017 02:00,2.4,0.3,10.3,1.004
22/10/2017 03:00,6.5,,10.4,1.003
22/10/2017 04:00,10.1,8.1,10.7,1.003
22/10/2017 05:00,7.0,-0.3,10.7,1.003
22/10/2017 06:00,,1.8,11.0,1.003
22/10/2017 07:00,5.6,3.3,11.9,1.003
22/10/2017 08:00,13.5,4.3,12.9,1.003
22/10/2017 09:00,13.6,3.9,13.7,1.004
22/10/2017 10:00,,-2.6,14.5,1.003
22/10/2017 11:00,,,14.6,1.003
22/10/2017 12:00,7.4,0.4,14.8,1.003
22/10/2017 13:00,,3.3,16.0,1.002
22/10/2017 14:00,,1.5,16.6,1.001
22/10/2017 15:00,5.0,1.2,16.6,1.001
22/10/2017 16:00,3.8,-1.0,15.5,1.001
