"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/02/2018 01:00,32.4,12.8,15.1,0.996
1/02/2018 02:00,31.6,9.3,14.6,0.995
1/02/2018 03:00,22.7,4.3,13.9,0.995
1/02/2018 04:00,15.9,6.2,13.4,0.995
1/02/2018 05:00,16.4,2.2,13.3,0.996
1/02/2018 06:00,15.6,2.4,13.0,0.996
1/02/2018 07:00,15.4,1.4,13.2,0.997
1/02/2018 08:00,15.6,9.2,14.6,0.998
1/02/2018 09:00,14.4,6.2,16.0,0.997
1/02/2018 10:00,13.7,2.0,17.6,0.997
1/02/2018 11:00,12.8,1.6,19.7,0.997
1/02/2018 12:00,13.7,0.7,21.7,0.996
1/02/2018 13:00,23.2,2.9,22.0,0.996
1/02/2018 14:00,19.2,2.6,22.8,0.995
1/02/2018 15:00,26.4,7.0,22.8,0.995
1/02/2018 16:00,19.1,2.2,22.7,0.994
1/02/2018 17:00,19.1,5.5,21.7,0.994
1/02/2018 18:00,18.6,9.0,20.8,0.994
1/02/2018 19:00,17.6,7.1,19.6,0.994
1/02/2018 20:00,21.5,2.6,18.0,0.995
1/02/2018 21:00,24.2,-1.3,17.0,0.995
1/02/2018 22:00,25.4,6.7,16.7,0.995
1/02/2018 23:00,23.3,8.3,17.0,0.995
2/02/2018 00:00,40.4,7.6,17.7,0.994
2/02/2018 01:00,36.8,9.2,17.9,0.994
2/02/2018 02:00,24.7,12.3,17.9,0.994
2/02/2018 03:00,21.2,9.4,17.4,0.994
2/02/2018 04:00,20.8,4.9,17.2,0.994
2/02/2018 05:00,14.6,3.9,16.7,0.995
2/02/2018 06:00,16.1,3.7,16.4,0.995
2/02/2018 07:00,12.7,3.7,16.2,0.996
2/02/2018 08:00,11.0,8.1,17.5,0.997
2/02/2018 09:00,14.5,2.3,19.9,0.997
2/02/2018 10:00,16.6,0.7,23.6,0.997
2/02/2018 11:00,16.7,1.1,27.5,0.997
2/02/2018 12:00,17.5,2.7,28.8,0.996
2/02/2018 13:00,16.4,1.1,28.5,0.996
2/02/2018 14:00,3.0,4.4,27.4,0.995
2/02/2018 15:00,19.3,3.8,27.3,0.995
2/02/2018 16:00,15.8,7.8,27.3,0.994
2/02/2018 17:00,6.6,6.9,26.8,0.994
2/02/2018 18:00,5.2,2.7,25.5,0.995
2/02/2018 19:00,9.8,2.1,23.1,0.996
2/02/2018 20:00,17.2,3.8,21.4,0.996
2/02/2018 21:00,18.6,9.6,20.1,0.997
2/02/2018 22:00,24.0,6.4,20.1,0.997
2/02/2018 23:00,21.6,7.7,20.8,0.996
3/02/2018 00:00,17.2,6.6,21.0,0.996
3/02/2018 01:00,19.3,9.9,21.0,0.996
3/02/2018 02:00,18.7,3.4,20.6,0.996
3/02/2018 03:00,15.7,5.2,19.9,0.996
3/02/2018 04:00,17.5,5.1,19.5,0.996
3/02/2018 05:00,22.9,7.0,19.3,0.996
3/02/2018 06:00,23.3,8.5,19.3,0.997
3/02/2018 07:00,17.5,7.3,19.9,0.998
3/02/2018 08:00,11.2,2.0,22.0,0.999
3/02/2018 09:00,11.4,7.1,24.5,0.999
3/02/2018 10:00,17.0,4.1,27.8,0.999
3/02/2018 11:00,15.3,4.1,31.4,0.999
3/02/2018 12:00,8.9,5.8,33.3,0.998
3/02/2018 13:00,8.5,2.5,32.2,0.998
3/02/2018 14:00,15.2,5.7,30.5,0.997
3/02/2018 15:00,23.5,4.5,30.3,0.997
3/02/2018 16:00,13.3,11.3,29.9,0.997
3/02/2018 17:00,11.7,7.4,29.3,0.997
3/02/2018 18:00,16.6,5.0,28.0,0.997
3/02/2018 19:00,17.7,4.1,26.3,0.998
3/02/2018 20:00,11.2,2.8,24.3,0.998
3/02/2018 21:00,16.0,6.0,23.0,0.998
3/02/2018 22:00,8.7,3.3,22.9,0.999
3/02/2018 23:00,10.7,,23.0,0.998
4/02/2018 00:00,11.1,12.6,23.0,0.998
4/02/2018 01:00,14.3,8.1,22.6,0.998
4/02/2018 02:00,22.8,7.2,22.4,0.998
4/02/2018 03:00,21.9,9.5,22.5,0.998
4/02/2018 04:00,20.5,10.2,22.3,0.998
4/02/2018 05:00,16.0,7.9,22.0,0.998
4/02/2018 06:00,24.7,9.4,21.5,0.999
4/02/2018 07:00,15.2,6.1,21.4,0.999
4/02/2018 08:00,14.5,16.7,24.0,1.000
4/02/2018 09:00,13.2,10.0,26.9,1.000
4/02/2018 10:00,20.0,8.3,29.7,1.000
4/02/2018 11:00,13.7,6.4,31.5,1.000
4/02/2018 12:00,18.3,7.5,31.9,0.999
4/02/2018 13:00,26.2,11.2,31.7,0.999
4/02/2018 14:00,37.6,14.8,31.6,0.998
4/02/2018 15:00,34.3,8.5,31.1,0.998
4/02/2018 16:00,7.8,7.8,31.1,0.997
4/02/2018 17:00,6.0,3.4,31.4,0.997
4/02/2018 18:00,10.5,6.0,31.3,0.996
4/02/2018 19:00,2.2,3.7,30.0,0.997
4/02/2018 20:00,13.6,4.6,27.8,0.997
4/02/2018 21:00,15.9,2.3,26.6,0.998
4/02/2018 22:00,13.3,2.4,25.8,0.998
4/02/2018 23:00,10.0,5.2,25.3,0.998
5/02/2018 00:00,9.1,6.2,24.6,0.997
5/02/2018 01:00,13.8,4.2,25.1,0.997
5/02/2018 02:00,3.8,5.2,25.0,0.997
5/02/2018 03:00,1.3,4.1,24.5,0.996
5/02/2018 04:00,18.8,4.3,24.5,0.996
5/02/2018 05:00,18.7,6.9,23.9,0.996
5/02/2018 06:00,17.6,5.4,22.8,0.997
5/02/2018 07:00,24.3,3.9,22.1,0.998
5/02/2018 08:00,15.9,5.3,24.4,0.998
5/02/2018 09:00,37.9,13.0,27.7,0.998
5/02/2018 10:00,41.0,11.4,31.1,0.998
5/02/2018 11:00,34.7,16.9,35.7,0.998
5/02/2018 12:00,26.0,17.1,34.2,0.997
5/02/2018 13:00,35.2,5.1,34.5,0.997
5/02/2018 14:00,37.6,9.9,32.8,0.996
5/02/2018 15:00,19.5,5.4,32.7,0.996
5/02/2018 16:00,7.1,,32.7,0.996
5/02/2018 17:00,14.8,2.1,32.6,0.995
5/02/2018 18:00,12.3,1.5,32.2,0.995
5/02/2018 19:00,22.1,9.0,30.1,0.995
5/02/2018 20:00,31.2,7.1,27.1,0.996
5/02/2018 21:00,24.8,5.3,26.0,0.996
5/02/2018 22:00,11.1,0.9,26.0,0.996
5/02/2018 23:00,4.9,1.8,26.0,0.996
6/02/2018 00:00,,,25.7,0.996
6/02/2018 01:00,1.0,3.7,25.3,0.995
6/02/2018 02:00,2.6,2.4,25.0,0.995
6/02/2018 03:00,6.9,3.4,24.6,0.995
6/02/2018 04:00,15.8,3.6,23.1,0.995
6/02/2018 05:00,14.4,7.3,22.4,0.995
6/02/2018 06:00,15.7,6.5,21.8,0.996
6/02/2018 07:00,19.0,5.7,21.7,0.996
6/02/2018 08:00,28.6,,24.0,0.996
6/02/2018 09:00,23.7,2.1,26.7,0.996
6/02/2018 10:00,16.5,8.4,29.7,0.996
6/02/2018 11:00,11.7,5.3,32.5,0.996
6/02/2018 12:00,25.8,3.3,33.8,0.995
6/02/2018 13:00,19.0,3.2,32.2,0.995
6/02/2018 14:00,15.6,6.3,30.3,0.995
6/02/2018 15:00,15.5,5.1,30.8,0.994
6/02/2018 16:00,6.0,2.5,31.7,0.994
6/02/2018 17:00,15.6,5.9,31.1,0.993
6/02/2018 18:00,16.5,6.8,30.3,0.993
6/02/2018 19:00,8.3,6.4,30.7,0.993
6/02/2018 20:00,7.5,8.5,28.7,0.993
6/02/2018 21:00,18.7,3.7,26.8,0.993
6/02/2018 22:00,21.2,5.7,26.0,0.994
6/02/2018 23:00,15.5,4.5,25.7,0.994
7/02/2018 00:00,13.0,3.4,25.0,0.994
7/02/2018 01:00,13.2,4.7,24.3,0.993
7/02/2018 02:00,12.6,5.9,24.3,0.993
7/02/2018 03:00,11.1,4.2,23.4,0.993
7/02/2018 04:00,20.9,8.4,22.9,0.993
7/02/2018 05:00,22.0,7.4,23.3,0.993
7/02/2018 06:00,24.2,12.1,23.0,0.993
7/02/2018 07:00,32.4,12.1,23.7,0.993
7/02/2018 08:00,21.9,6.7,24.8,0.994
7/02/2018 09:00,32.4,7.4,27.9,0.994
7/02/2018 10:00,40.8,11.3,32.7,0.994
7/02/2018 11:00,28.8,3.3,37.0,0.993
7/02/2018 12:00,39.0,6.3,38.0,0.993
7/02/2018 13:00,34.1,11.5,37.2,0.993
7/02/2018 14:00,35.4,13.4,35.6,0.992
7/02/2018 15:00,26.5,3.4,35.9,0.991
7/02/2018 16:00,23.2,3.9,36.1,0.991
7/02/2018 17:00,23.2,3.7,35.7,0.991
7/02/2018 18:00,28.8,6.1,35.1,0.990
7/02/2018 19:00,21.8,9.4,34.0,0.991
7/02/2018 20:00,15.5,10.2,32.7,0.991
7/02/2018 21:00,18.8,8.8,31.3,0.991
7/02/2018 22:00,20.1,6.9,30.4,0.992
7/02/2018 23:00,20.3,1.9,29.3,0.992
8/02/2018 00:00,18.8,0.4,28.0,0.992
8/02/2018 01:00,12.8,-0.9,28.2,0.992
8/02/2018 02:00,16.5,0.7,27.7,0.992
8/02/2018 03:00,4.3,7.0,26.5,0.992
8/02/2018 04:00,10.2,5.3,25.1,0.991
8/02/2018 05:00,18.4,3.4,25.4,0.991
8/02/2018 06:00,18.5,7.1,25.2,0.992
8/02/2018 07:00,32.3,12.3,26.1,0.992
8/02/2018 08:00,37.7,19.7,27.3,0.993
8/02/2018 09:00,27.6,15.0,29.3,0.993
8/02/2018 10:00,18.7,7.3,33.2,0.993
8/02/2018 11:00,34.0,2.8,35.9,0.993
8/02/2018 12:00,33.3,6.0,37.5,0.993
8/02/2018 13:00,25.2,8.4,36.3,0.992
8/02/2018 14:00,32.0,9.8,36.0,0.992
8/02/2018 15:00,36.3,7.1,36.1,0.991
8/02/2018 16:00,22.1,6.8,34.6,0.990
8/02/2018 17:00,20.1,8.6,34.6,0.990
8/02/2018 18:00,31.1,7.6,33.5,0.990
8/02/2018 19:00,30.8,9.6,31.1,0.991
8/02/2018 20:00,22.8,7.8,29.6,0.991
8/02/2018 21:00,10.4,4.2,29.2,0.992
8/02/2018 22:00,10.7,6.5,29.1,0.992
8/02/2018 23:00,4.1,,28.4,0.992
9/02/2018 00:00,25.5,9.1,28.1,0.992
9/02/2018 01:00,33.5,10.7,27.6,0.992
9/02/2018 02:00,35.6,8.1,27.5,0.991
9/02/2018 03:00,30.1,10.9,27.4,0.991
9/02/2018 04:00,15.5,6.4,27.5,0.990
9/02/2018 05:00,15.9,5.7,27.7,0.991
9/02/2018 06:00,19.5,6.2,27.9,0.991
9/02/2018 07:00,14.2,5.0,27.7,0.992
9/02/2018 08:00,18.2,-0.1,28.4,0.993
9/02/2018 09:00,17.5,4.3,29.1,0.993
9/02/2018 10:00,10.3,3.5,29.9,0.992
9/02/2018 11:00,10.8,-1.3,34.4,0.992
9/02/2018 12:00,8.5,4.3,37.7,0.992
9/02/2018 13:00,14.9,4.8,37.9,0.991
9/02/2018 14:00,23.8,9.5,36.4,0.991
9/02/2018 15:00,16.0,3.7,36.0,0.990
9/02/2018 16:00,28.7,2.2,36.1,0.989
9/02/2018 17:00,35.7,13.9,35.7,0.989
9/02/2018 18:00,38.9,14.4,34.8,0.989
9/02/2018 19:00,27.0,0.8,33.9,0.989
9/02/2018 20:00,26.8,2.9,32.3,0.989
9/02/2018 21:00,25.6,8.2,31.0,0.989
9/02/2018 22:00,24.7,7.2,30.2,0.989
9/02/2018 23:00,13.0,6.8,29.7,0.988
10/02/2018 00:00,,7.1,29.1,0.988
10/02/2018 01:00,10.4,8.3,29.2,0.987
10/02/2018 02:00,8.3,0.0,28.8,0.986
10/02/2018 03:00,10.2,-0.9,27.3,0.986
10/02/2018 04:00,3.1,0.8,26.4,0.985
10/02/2018 05:00,7.6,,25.8,0.987
10/02/2018 06:00,32.6,11.0,26.1,0.987
10/02/2018 07:00,25.4,7.7,26.3,0.987
10/02/2018 08:00,22.3,6.1,26.8,0.987
10/02/2018 09:00,31.6,7.5,27.6,0.987
10/02/2018 10:00,48.1,13.3,28.7,0.988
10/02/2018 11:00,29.1,8.7,28.6,0.988
10/02/2018 12:00,30.4,8.8,29.2,0.988
10/02/2018 13:00,24.2,5.7,28.0,0.989
10/02/2018 14:00,7.5,-0.3,25.1,0.989
10/02/2018 15:00,17.0,6.4,25.8,0.989
10/02/2018 16:00,28.2,6.2,26.5,0.988
