"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
2/04/2018 19:00,14.6,12.3,18.7,1.002
2/04/2018 20:00,11.2,8.6,17.3,1.003
2/04/2018 21:00,11.2,3.1,16.7,1.004
2/04/2018 22:00,,,16.2,1.004
2/04/2018 23:00,9.8,,15.9,1.004
3/04/2018 00:00,22.4,13.4,15.6,1.004
3/04/2018 01:00,15.2,10.7,15.4,1.004
3/04/2018 02:00,8.8,6.5,16.1,1.004
3/04/2018 03:00,7.3,-0.2,16.3,1.004
3/04/2018 04:00,6.2,,16.7,1.003
3/04/2018 05:00,5.8,,16.8,1.003
3/04/2018 06:00,4.7,,16.6,1.004
3/04/2018 07:00,7.1,3.2,16.6,1.004
3/04/2018 08:00,9.1,,16.6,1.004
3/04/2018 09:00,6.9,,17.9,1.004
3/04/2018 10:00,6.1,5.7,19.0,1.004
3/04/2018 11:00,1.5,,23.0,1.004
3/04/2018 12:00,6.0,,24.1,1.003
3/04/2018 13:00,8.1,5.0,22.0,1.002
3/04/2018 14:00,10.0,,21.0,1.002
3/04/2018 15:00,7.4,,20.7,1.001
3/04/2018 16:00,,,20.3,1.001
3/04/2018 17:00,9.1,7.8,20.5,1.001
3/04/2018 18:00,14.9,20.0,21.0,1.000
3/04/2018 19:00,23.9,9.2,19.3,1.001
3/04/2018 20:00,15.1,8.4,17.8,1.002
3/04/2018 21:00,11.4,2.9,16.6,1.002
3/04/2018 22:00,10.0,5.4,16.0,1.002
3/04/2018 23:00,6.0,2.1,15.9,1.002
4/04/2018 00:00,5.1,,15.7,1.001
4/04/2018 01:00,7.0,,15.5,1.001
4/04/2018 02:00,8.4,6.3,15.1,1.001
4/04/2018 03:00,7.4,7.1,14.9,1.000
4/04/2018 04:00,5.4,,14.8,1.000
4/04/2018 05:00,6.2,5.2,14.7,1.000
4/04/2018 06:00,8.0,3.6,14.3,1.000
4/04/2018 07:00,13.9,6.4,13.8,1.000
4/04/2018 08:00,14.7,,14.8,1.000
4/04/2018 09:00,13.7,8.4,17.4,1.000
4/04/2018 10:00,13.9,12.0,19.0,1.000
4/04/2018 11:00,13.8,7.8,24.4,0.999
4/04/2018 12:00,,,24.5,0.999
4/04/2018 13:00,16.2,6.8,24.4,0.998
4/04/2018 14:00,13.8,4.1,23.3,0.997
4/04/2018 15:00,18.1,9.8,23.4,0.996
4/04/2018 16:00,,,23.4,0.996
4/04/2018 17:00,18.2,11.3,23.2,0.996
4/04/2018 18:00,22.1,15.7,22.5,0.996
4/04/2018 19:00,24.1,6.4,21.2,0.996
4/04/2018 20:00,22.4,15.9,20.3,0.996
4/04/2018 21:00,21.8,9.2,19.8,0.997
4/04/2018 22:00,17.4,6.6,19.0,0.997
4/04/2018 23:00,8.9,0.6,18.5,0.997
5/04/2018 00:00,17.3,1.1,17.5,0.997
5/04/2018 01:00,19.0,5.6,16.5,0.996
5/04/2018 02:00,19.2,8.3,15.7,0.996
5/04/2018 03:00,14.2,9.4,14.9,0.995
5/04/2018 04:00,17.7,12.0,14.5,0.996
5/04/2018 05:00,17.6,11.3,14.1,0.996
5/04/2018 06:00,15.9,4.8,14.2,0.996
5/04/2018 07:00,16.5,11.7,14.2,0.997
5/04/2018 08:00,,,14.6,0.997
5/04/2018 09:00,14.6,8.5,19.0,0.997
5/04/2018 10:00,36.7,12.5,19.6,0.998
5/04/2018 11:00,29.1,8.3,24.4,0.997
5/04/2018 12:00,22.4,20.1,23.7,0.997
5/04/2018 13:00,18.0,4.2,23.7,0.997
5/04/2018 14:00,15.2,11.3,22.4,0.996
5/04/2018 15:00,15.2,,21.8,0.996
5/04/2018 16:00,23.9,,22.4,0.996
5/04/2018 17:00,22.1,20.3,22.7,0.996
5/04/2018 18:00,29.4,14.4,21.8,0.996
5/04/2018 19:00,28.7,14.6,19.0,0.997
5/04/2018 20:00,24.0,16.7,16.9,0.998
5/04/2018 21:00,16.7,,16.3,0.998
5/04/2018 22:00,,,15.6,0.999
5/04/2018 23:00,11.1,,15.4,0.999
6/04/2018 00:00,,,15.1,0.999
6/04/2018 01:00,4.5,5.4,15.0,0.999
6/04/2018 02:00,5.5,,14.5,0.998
6/04/2018 03:00,10.0,,14.4,0.998
6/04/2018 04:00,10.9,3.9,13.6,0.999
6/04/2018 05:00,4.5,6.7,13.7,0.999
6/04/2018 06:00,13.4,,13.7,1.000
6/04/2018 07:00,5.2,,14.1,1.000
6/04/2018 08:00,11.2,3.8,15.0,1.000
6/04/2018 09:00,11.3,,18.6,1.001
6/04/2018 10:00,18.3,14.4,18.4,1.001
6/04/2018 11:00,8.1,,23.3,1.001
6/04/2018 12:00,4.8,7.7,25.0,1.000
6/04/2018 13:00,4.3,,25.0,1.000
6/04/2018 14:00,2.2,7.4,24.7,0.999
6/04/2018 15:00,9.0,,24.6,0.998
6/04/2018 16:00,11.1,,22.6,0.998
6/04/2018 17:00,,,21.8,0.998
6/04/2018 18:00,13.0,12.6,21.8,0.998
6/04/2018 19:00,37.7,28.6,21.8,0.999
6/04/2018 20:00,14.8,3.2,20.2,0.999
6/04/2018 21:00,11.5,,18.9,1.000
6/04/2018 22:00,8.6,,18.0,1.000
6/04/2018 23:00,8.6,8.7,17.5,1.000
7/04/2018 00:00,,,17.5,0.999
7/04/2018 01:00,12.2,,17.6,0.999
7/04/2018 02:00,9.8,6.8,17.4,0.999
7/04/2018 03:00,9.7,,16.7,0.998
7/04/2018 04:00,,,16.8,0.998
7/04/2018 05:00,11.2,11.2,17.6,0.998
7/04/2018 06:00,7.3,7.2,18.1,0.998
7/04/2018 07:00,8.9,1.3,16.3,0.998
7/04/2018 08:00,7.4,,16.5,0.999
7/04/2018 09:00,15.2,9.5,21.1,0.999
7/04/2018 10:00,17.6,9.4,22.5,0.999
7/04/2018 11:00,15.1,7.4,29.3,0.998
7/04/2018 12:00,11.3,11.0,30.3,0.997
7/04/2018 13:00,5.7,,30.4,0.997
7/04/2018 14:00,21.9,8.9,29.8,0.995
7/04/2018 15:00,21.1,6.8,29.3,0.995
7/04/2018 16:00,11.2,,29.2,0.994
7/04/2018 17:00,,5.5,29.3,0.994
7/04/2018 18:00,,,28.4,0.994
7/04/2018 19:00,42.7,10.3,26.2,0.995
7/04/2018 20:00,73.3,10.9,24.2,0.995
7/04/2018 21:00,41.3,22.0,22.8,0.995
7/04/2018 22:00,33.2,11.0,22.4,0.996
7/04/2018 23:00,18.1,14.9,21.5,0.996
8/04/2018 00:00,16.1,15.0,21.3,0.995
8/04/2018 01:00,17.1,,21.3,0.995
8/04/2018 02:00,16.6,8.7,21.3,0.994
8/04/2018 03:00,7.8,2.4,21.2,0.994
8/04/2018 04:00,10.9,10.0,21.3,0.994
8/04/2018 05:00,11.8,,21.1,0.994
8/04/2018 06:00,14.3,11.5,21.2,0.994
8/04/2018 07:00,8.4,5.6,21.0,0.994
8/04/2018 08:00,,,21.8,0.995
8/04/2018 09:00,11.8,9.4,25.6,0.995
8/04/2018 10:00,10.1,5.8,26.6,0.995
8/04/2018 11:00,,-1.0,33.1,0.995
8/04/2018 12:00,13.7,,34.5,0.994
8/04/2018 13:00,49.4,13.5,30.9,0.994
8/04/2018 14:00,29.3,4.4,29.5,0.994
8/04/2018 15:00,36.9,7.4,29.8,0.994
8/04/2018 16:00,17.5,14.9,29.8,0.994
8/04/2018 17:00,16.9,12.3,29.8,0.994
8/04/2018 18:00,10.8,,28.0,0.995
8/04/2018 19:00,17.7,4.1,26.0,0.995
8/04/2018 20:00,12.5,10.0,25.6,0.996
8/04/2018 21:00,12.9,3.4,25.2,0.996
8/04/2018 22:00,16.4,15.8,25.5,0.996
8/04/2018 23:00,3.5,,25.5,0.995
9/04/2018 00:00,10.4,4.8,25.5,0.995
9/04/2018 01:00,21.9,,24.8,0.995
9/04/2018 02:00,24.2,9.2,23.8,0.995
9/04/2018 03:00,9.7,-0.5,22.7,0.995
9/04/2018 04:00,5.2,,22.2,0.996
9/04/2018 05:00,13.0,9.8,22.2,0.995
9/04/2018 06:00,14.3,9.5,21.8,0.996
9/04/2018 07:00,17.2,11.0,22.3,0.996
9/04/2018 08:00,,,23.6,0.996
9/04/2018 09:00,19.2,12.6,28.0,0.996
9/04/2018 10:00,24.2,6.6,28.5,0.996
9/04/2018 11:00,28.9,8.2,33.4,0.996
9/04/2018 12:00,25.5,4.1,34.4,0.995
9/04/2018 13:00,22.3,10.4,34.7,0.994
9/04/2018 14:00,25.1,,34.2,0.993
9/04/2018 15:00,33.3,14.0,34.4,0.993
9/04/2018 16:00,42.0,6.0,34.6,0.992
9/04/2018 17:00,39.0,12.1,34.4,0.992
9/04/2018 18:00,29.8,10.5,33.2,0.992
9/04/2018 19:00,26.9,7.0,30.3,0.994
9/04/2018 20:00,40.4,3.9,28.4,0.994
9/04/2018 21:00,37.5,21.1,27.8,0.994
9/04/2018 22:00,33.8,15.9,27.1,0.994
9/04/2018 23:00,48.4,8.1,27.0,0.994
10/04/2018 00:00,32.2,22.5,26.6,0.993
10/04/2018 01:00,31.2,8.1,26.1,0.993
10/04/2018 02:00,23.0,6.0,25.7,0.993
10/04/2018 03:00,24.8,4.4,25.7,0.992
10/04/2018 04:00,12.0,8.8,26.1,0.992
10/04/2018 05:00,10.8,8.4,26.8,0.993
10/04/2018 06:00,10.3,1.4,26.7,0.994
10/04/2018 07:00,19.5,5.2,26.2,0.995
10/04/2018 08:00,20.7,,26.0,0.995
10/04/2018 09:00,17.9,13.2,28.8,0.996
10/04/2018 10:00,12.9,4.2,29.1,0.996
10/04/2018 11:00,8.1,,34.6,0.996
10/04/2018 12:00,44.9,-1.1,35.8,0.995
10/04/2018 13:00,39.6,11.7,35.3,0.995
10/04/2018 14:00,31.4,10.6,34.0,0.994
10/04/2018 15:00,14.6,6.8,31.9,0.994
10/04/2018 16:00,27.4,3.1,31.5,0.994
10/04/2018 17:00,28.8,10.4,32.0,0.994
10/04/2018 18:00,20.7,14.5,30.7,0.994
10/04/2018 19:00,22.5,8.5,29.1,0.994
10/04/2018 20:00,20.0,,26.4,0.995
10/04/2018 21:00,10.5,,23.6,0.995
10/04/2018 22:00,38.9,,23.6,0.994
10/04/2018 23:00,,,23.8,0.994
11/04/2018 00:00,26.6,19.4,23.5,0.994
11/04/2018 01:00,23.2,16.6,22.8,0.994
11/04/2018 02:00,19.9,12.8,21.7,0.994
11/04/2018 03:00,18.2,,21.2,0.994
11/04/2018 04:00,22.2,22.0,20.7,0.993
11/04/2018 05:00,24.2,11.3,23.4,0.992
11/04/2018 06:00,25.9,16.5,25.5,0.992
11/04/2018 07:00,22.3,15.7,25.2,0.993
11/04/2018 08:00,19.4,11.8,25.4,0.993
11/04/2018 09:00,18.5,,29.3,0.993
11/04/2018 10:00,26.0,4.7,29.3,0.992
11/04/2018 11:00,21.3,7.2,35.2,0.992
11/04/2018 12:00,69.5,,36.6,0.992
11/04/2018 13:00,60.7,20.3,35.7,0.990
11/04/2018 14:00,36.0,11.4,35.0,0.989
11/04/2018 15:00,43.2,,34.2,0.988
11/04/2018 16:00,113.0,15.2,34.4,0.987
11/04/2018 17:00,117.5,14.1,33.8,0.987
11/04/2018 18:00,139.3,27.2,33.1,0.986
11/04/2018 19:00,155.9,38.7,32.3,0.986
11/04/2018 20:00,81.0,20.1,31.9,0.986
11/04/2018 21:00,58.1,7.2,31.4,0.986
11/04/2018 22:00,57.2,7.3,29.1,0.987
11/04/2018 23:00,44.1,,23.1,0.988
12/04/2018 00:00,39.6,,20.7,0.990
12/04/2018 01:00,32.3,7.0,19.7,0.990
12/04/2018 02:00,36.1,24.7,19.7,0.991
12/04/2018 03:00,,,18.9,0.992
12/04/2018 04:00,,,18.9,0.991
12/04/2018 05:00,12.9,13.1,19.1,0.992
12/04/2018 06:00,13.7,,18.9,0.992
12/04/2018 07:00,10.2,9.8,18.5,0.993
12/04/2018 08:00,20.7,,18.7,0.993
12/04/2018 09:00,25.6,,19.8,0.994
12/04/2018 10:00,20.2,6.7,19.6,0.994
12/04/2018 11:00,23.1,5.9,20.7,0.994
12/04/2018 12:00,21.2,,22.3,0.994
12/04/2018 13:00,27.2,9.8,22.7,0.993
12/04/2018 14:00,27.6,12.3,22.6,0.993
12/04/2018 15:00,22.5,4.6,21.9,0.992
12/04/2018 16:00,18.2,,21.9,0.992
12/04/2018 17:00,16.9,6.9,21.6,0.992
12/04/2018 18:00,20.0,8.0,20.8,0.992
12/04/2018 19:00,10.0,,19.6,0.993
12/04/2018 20:00,,,19.0,0.993
12/04/2018 21:00,15.4,,18.8,0.993
12/04/2018 22:00,,,18.4,0.994
12/04/2018 23:00,15.6,15.5,18.3,0.993
13/04/2018 00:00,22.3,,18.0,0.993
13/04/2018 01:00,16.9,,17.5,0.992
13/04/2018 02:00,14.1,,17.2,0.992
13/04/2018 03:00,,,17.1,0.992
13/04/2018 04:00,10.2,4.5,17.4,0.991
13/04/2018 05:00,13.8,5.6,15.9,0.991
13/04/2018 06:00,13.4,,15.0,0.991
13/04/2018 07:00,13.3,8.4,14.6,0.991
13/04/2018 08:00,13.5,,15.0,0.991
13/04/2018 09:00,13.9,,17.7,0.991
13/04/2018 10:00,25.9,7.7,18.4,0.990
13/04/2018 11:00,20.1,,21.8,0.989
13/04/2018 12:00,29.5,11.0,23.4,0.988
13/04/2018 13:00,27.5,8.2,22.3,0.987
13/04/2018 14:00,22.8,5.6,22.2,0.986
13/04/2018 15:00,29.7,,21.1,0.986
13/04/2018 16:00,29.5,,15.5,0.987
13/04/2018 17:00,17.3,,16.4,0.986
13/04/2018 18:00,18.2,14.2,16.6,0.986
13/04/2018 19:00,20.4,12.5,16.3,0.987
13/04/2018 20:00,24.8,,15.9,0.988
13/04/2018 21:00,38.5,25.5,15.5,0.989
13/04/2018 22:00,39.6,17.7,15.4,0.990
13/04/2018 23:00,26.9,16.9,15.7,0.990
14/04/2018 00:00,35.6,11.6,15.7,0.989
14/04/2018 01:00,29.5,8.2,15.7,0.989
14/04/2018 02:00,25.6,,15.7,0.988
14/04/2018 03:00,4.5,,15.0,0.987
14/04/2018 04:00,13.1,,15.7,0.987
14/04/2018 05:00,22.9,8.2,16.3,0.986
14/04/2018 06:00,18.9,,15.4,0.986
14/04/2018 07:00,,,15.8,0.985
14/04/2018 08:00,7.6,,16.2,0.985
14/04/2018 09:00,,,16.7,0.985
14/04/2018 10:00,11.2,,17.8,0.985
14/04/2018 11:00,16.4,10.1,17.1,0.986
14/04/2018 12:00,35.8,29.1,17.4,0.986
14/04/2018 13:00,48.0,17.0,17.8,0.987
14/04/2018 14:00,53.0,30.2,18.3,0.987
14/04/2018 15:00,40.1,9.7,18.1,0.987
14/04/2018 16:00,34.2,20.9,17.6,0.987
14/04/2018 17:00,39.6,19.2,17.5,0.988
14/04/2018 18:00,36.0,18.1,17.1,0.988
14/04/2018 19:00,36.3,10.5,17.1,0.989
14/04/2018 20:00,39.1,15.9,16.9,0.990
14/04/2018 21:00,25.1,11.1,16.1,0.990
14/04/2018 22:00,14.7,,15.3,0.991
14/04/2018 23:00,5.1,,15.4,0.991
15/04/2018 00:00,,,16.0,0.991
15/04/2018 01:00,15.3,5.6,15.9,0.990
15/04/2018 02:00,23.8,3.0,15.9,0.990
15/04/2018 03:00,12.5,,16.4,0.990
15/04/2018 04:00,21.7,13.9,16.6,0.989
15/04/2018 05:00,10.4,,17.0,0.989
15/04/2018 06:00,6.4,0.4,16.8,0.990
15/04/2018 07:00,2.9,6.4,16.7,0.990
15/04/2018 08:00,6.9,,16.5,0.991
15/04/2018 09:00,11.7,1.5,17.5,0.992
15/04/2018 10:00,8.4,5.5,18.2,0.993
15/04/2018 11:00,7.2,2.8,17.9,0.993
15/04/2018 12:00,6.1,-1.9,18.3,0.993
15/04/2018 13:00,5.1,2.1,18.6,0.993
15/04/2018 14:00,7.1,4.6,19.1,0.993
15/04/2018 15:00,11.3,12.0,18.8,0.993
15/04/2018 16:00,10.6,,18.9,0.993
15/04/2018 17:00,13.2,4.8,18.9,0.993
15/04/2018 18:00,13.3,,17.3,0.994
15/04/2018 19:00,,,17.6,0.994
15/04/2018 20:00,8.9,4.1,17.7,0.995
15/04/2018 21:00,15.0,11.2,17.5,0.995
15/04/2018 22:00,5.1,6.9,17.5,0.995
15/04/2018 23:00,14.2,5.3,17.4,0.995
16/04/2018 00:00,8.8,,17.5,0.995
16/04/2018 01:00,8.3,,17.3,0.995
16/04/2018 02:00,10.1,,17.3,0.995
16/04/2018 03:00,5.9,6.8,17.3,0.995
16/04/2018 04:00,6.8,2.3,17.4,0.995
16/04/2018 05:00,4.8,,17.4,0.995
16/04/2018 06:00,,,17.3,0.996
16/04/2018 07:00,8.4,,17.2,0.996
16/04/2018 08:00,,,16.9,0.997
16/04/2018 09:00,4.4,,17.2,0.998
16/04/2018 10:00,,7.5,17.3,0.999
16/04/2018 11:00,3.9,5.0,18.1,0.999
16/04/2018 12:00,12.6,,18.0,0.999
16/04/2018 13:00,26.0,13.0,18.6,0.999
16/04/2018 14:00,22.3,,19.0,0.999
16/04/2018 15:00,13.7,4.6,19.0,0.999
16/04/2018 16:00,13.0,10.1,18.9,0.999
16/04/2018 17:00,10.4,-0.2,18.8,0.999
16/04/2018 18:00,6.5,-0.9,18.6,1.000
16/04/2018 19:00,4.7,,17.4,1.000
16/04/2018 20:00,,,17.3,1.001
16/04/2018 21:00,7.4,9.3,17.2,1.001
16/04/2018 22:00,12.3,4.8,17.2,1.002
16/04/2018 23:00,,,16.5,1.002
17/04/2018 00:00,8.6,6.0,16.2,1.003
17/04/2018 01:00,11.9,,15.7,1.003
17/04/2018 02:00,12.7,5.0,15.8,1.003
17/04/2018 03:00,12.4,1.2,15.7,1.003
17/04/2018 04:00,14.9,10.3,15.7,1.003
17/04/2018 05:00,23.0,,14.9,1.003
17/04/2018 06:00,27.6,14.3,14.0,1.003
17/04/2018 07:00,32.0,14.5,13.6,1.004
17/04/2018 08:00,28.3,11.6,14.1,1.004
17/04/2018 09:00,28.8,16.1,16.7,1.005
17/04/2018 10:00,33.2,12.1,16.2,1.005
17/04/2018 11:00,17.2,5.8,20.2,1.004
17/04/2018 12:00,23.2,7.4,22.0,1.003
17/04/2018 13:00,18.0,13.4,21.2,1.003
17/04/2018 14:00,18.5,12.3,20.5,1.002
17/04/2018 15:00,27.5,7.6,20.1,1.002
17/04/2018 16:00,21.4,10.2,19.4,1.002
17/04/2018 17:00,28.0,12.3,18.7,1.002
17/04/2018 18:00,23.5,6.7,18.1,1.001
17/04/2018 19:00,31.2,10.4,17.3,1.002
17/04/2018 20:00,38.2,28.3,16.7,1.002
17/04/2018 21:00,29.2,10.6,15.6,1.002
17/04/2018 22:00,21.5,2.1,15.5,1.002
17/04/2018 23:00,23.7,8.7,15.7,1.002
18/04/2018 00:00,,,15.5,1.001
18/04/2018 01:00,6.0,-1.5,15.3,1.001
18/04/2018 02:00,19.5,7.3,15.7,1.000
18/04/2018 03:00,28.9,3.0,15.9,1.000
18/04/2018 04:00,25.4,10.9,15.8,0.999
18/04/2018 05:00,22.5,,15.7,0.999
18/04/2018 06:00,19.5,9.8,15.4,0.999
18/04/2018 07:00,18.6,7.5,15.2,0.999
18/04/2018 08:00,21.2,10.7,16.5,0.999
18/04/2018 09:00,11.7,8.2,19.7,0.999
18/04/2018 10:00,23.4,7.7,19.8,0.999
18/04/2018 11:00,12.5,,24.5,0.998
18/04/2018 12:00,7.4,4.3,25.8,0.998
18/04/2018 13:00,15.4,7.0,25.5,0.997
18/04/2018 14:00,13.6,1.6,25.0,0.996
18/04/2018 15:00,16.1,3.4,25.0,0.995
18/04/2018 16:00,,,25.3,0.995
18/04/2018 17:00,,,25.3,0.995
18/04/2018 18:00,21.1,13.6,24.5,0.995
18/04/2018 19:00,24.2,10.6,23.0,0.996
18/04/2018 20:00,,,21.1,0.996
18/04/2018 21:00,22.3,8.0,19.4,0.996
18/04/2018 22:00,15.2,11.3,19.0,0.996
18/04/2018 23:00,16.3,10.6,18.6,0.996
19/04/2018 00:00,16.4,,18.3,0.996
19/04/2018 01:00,14.6,,17.9,0.996
19/04/2018 02:00,18.1,8.2,18.1,0.995
19/04/2018 03:00,14.4,16.9,18.6,0.995
19/04/2018 04:00,16.8,7.7,18.3,0.995
19/04/2018 05:00,6.7,4.9,18.4,0.995
19/04/2018 06:00,11.7,3.1,18.6,0.995
19/04/2018 07:00,9.2,4.0,18.7,0.995
19/04/2018 08:00,10.3,10.2,19.5,0.996
19/04/2018 09:00,12.5,7.5,22.7,0.997
19/04/2018 10:00,19.2,6.0,22.2,0.997
19/04/2018 11:00,12.8,4.3,27.8,0.997
19/04/2018 12:00,12.3,6.1,29.0,0.996
19/04/2018 13:00,17.6,7.5,29.0,0.996
19/04/2018 14:00,20.8,10.9,28.8,0.995
19/04/2018 15:00,9.6,,28.5,0.995
19/04/2018 16:00,,,28.5,0.995
19/04/2018 17:00,12.5,12.5,28.1,0.994
19/04/2018 18:00,23.7,5.8,26.9,0.994
19/04/2018 19:00,35.2,9.1,25.2,0.995
19/04/2018 20:00,21.9,14.7,23.8,0.995
19/04/2018 21:00,17.2,4.8,23.2,0.996
19/04/2018 22:00,10.7,8.5,23.1,0.996
19/04/2018 23:00,13.0,3.1,23.3,0.996
20/04/2018 00:00,9.9,,23.7,0.996
20/04/2018 01:00,8.1,4.4,23.7,0.996
20/04/2018 02:00,10.2,4.4,23.4,0.996
20/04/2018 03:00,12.7,7.7,22.9,0.996
20/04/2018 04:00,7.9,,22.8,0.996
20/04/2018 05:00,6.2,3.0,22.7,0.996
20/04/2018 06:00,8.7,7.4,22.5,0.997
20/04/2018 07:00,11.8,8.3,22.3,0.997
20/04/2018 08:00,9.7,2.6,22.2,0.998
20/04/2018 09:00,15.1,5.7,26.1,0.998
20/04/2018 10:00,11.1,4.1,25.2,0.999
20/04/2018 11:00,22.2,2.7,26.6,0.999
20/04/2018 12:00,12.3,4.0,27.3,0.997
20/04/2018 13:00,4.9,-0.1,29.3,0.996
20/04/2018 14:00,11.4,3.3,29.6,0.996
20/04/2018 15:00,13.7,,29.6,0.996
20/04/2018 16:00,16.2,11.2,29.5,0.996
20/04/2018 17:00,16.0,6.0,29.8,0.996
20/04/2018 18:00,16.9,12.0,28.7,0.996
20/04/2018 19:00,14.4,5.8,26.7,0.996
20/04/2018 20:00,17.8,17.4,25.8,0.997
20/04/2018 21:00,18.3,10.3,25.0,0.997
20/04/2018 22:00,10.1,8.3,25.1,0.997
20/04/2018 23:00,10.0,8.1,25.4,0.997
21/04/2018 00:00,13.8,11.7,25.5,0.997
21/04/2018 01:00,3.4,,21.8,1.001
21/04/2018 02:00,23.3,,19.4,0.998
21/04/2018 03:00,23.7,20.9,20.1,0.998
21/04/2018 04:00,16.9,16.8,21.2,0.997
21/04/2018 05:00,10.0,,21.0,0.998
21/04/2018 06:00,8.8,6.8,21.7,0.999
21/04/2018 07:00,5.1,,20.3,1.000
21/04/2018 08:00,8.0,,20.1,1.000
21/04/2018 09:00,9.7,,22.6,1.000
21/04/2018 10:00,16.8,3.1,24.4,1.000
21/04/2018 11:00,4.8,,30.2,0.999
21/04/2018 12:00,,3.8,31.4,0.999
21/04/2018 13:00,,,30.3,0.998
21/04/2018 14:00,5.3,9.4,29.8,0.998
21/04/2018 15:00,19.9,1.1,28.8,0.998
21/04/2018 16:00,,,27.9,0.998
21/04/2018 17:00,15.2,1.2,26.6,0.998
21/04/2018 18:00,7.7,,25.2,0.998
21/04/2018 19:00,20.8,-1.7,23.7,0.998
21/04/2018 20:00,20.4,13.5,22.5,0.999
21/04/2018 21:00,23.8,12.7,21.9,1.000
21/04/2018 22:00,17.6,12.2,21.4,1.000
21/04/2018 23:00,,6.9,20.9,1.000
22/04/2018 00:00,,,21.1,0.999
22/04/2018 01:00,11.0,14.2,21.2,0.999
22/04/2018 02:00,2.6,4.1,20.6,0.999
22/04/2018 03:00,22.1,7.4,19.2,0.999
22/04/2018 04:00,19.3,,18.1,0.998
22/04/2018 05:00,18.8,9.7,18.5,0.998
22/04/2018 06:00,18.4,10.1,19.0,0.999
22/04/2018 07:00,14.4,,17.8,0.999
22/04/2018 08:00,5.9,,18.0,1.000
22/04/2018 09:00,17.9,,20.5,1.000
22/04/2018 10:00,23.3,5.3,21.2,1.000
22/04/2018 11:00,,,27.5,1.000
22/04/2018 12:00,17.2,16.8,29.8,0.999
22/04/2018 13:00,11.3,7.3,30.3,0.998
22/04/2018 14:00,5.3,9.2,30.1,0.997
22/04/2018 15:00,,,29.9,0.996
22/04/2018 16:00,,,29.8,0.996
22/04/2018 17:00,,-0.1,29.2,0.996
22/04/2018 18:00,7.6,-0.2,27.4,0.996
22/04/2018 19:00,16.5,,25.7,0.996
22/04/2018 20:00,27.7,6.6,24.7,0.996
22/04/2018 21:00,24.7,20.2,24.7,0.997
22/04/2018 22:00,22.9,21.6,24.7,0.997
22/04/2018 23:00,14.4,6.5,23.7,0.997
23/04/2018 00:00,9.5,8.9,24.1,0.996
23/04/2018 01:00,6.5,7.1,24.4,0.996
23/04/2018 02:00,5.0,10.5,24.3,0.995
23/04/2018 03:00,6.1,4.4,24.2,0.994
23/04/2018 04:00,5.6,,23.5,0.994
23/04/2018 05:00,18.0,8.0,22.5,0.994
23/04/2018 06:00,6.3,4.3,22.3,0.994
23/04/2018 07:00,15.2,2.9,21.9,0.995
23/04/2018 08:00,6.8,10.6,22.4,0.995
23/04/2018 09:00,11.9,7.7,24.3,0.996
23/04/2018 10:00,13.9,5.2,24.8,0.996
