"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
3/06/2017 8:00 AM,13.3,7.2,6.6,1.012
3/06/2017 9:00 AM,15.8,8.6,7.5,1.013
3/06/2017 10:00 AM,8.7,3.4,11.9,1.013
3/06/2017 11:00 AM,-1.1,0.2,16.8,1.012
3/06/2017 12:00 PM,2.0,5.9,18.1,1.012
3/06/2017 1:00 PM,4.3,3.6,18.0,1.011
3/06/2017 2:00 PM,7.9,6.6,18.3,1.010
3/06/2017 3:00 PM,9.2,9.8,17.4,1.010
3/06/2017 4:00 PM,20.7,5.8,15.5,1.009
3/06/2017 5:00 PM,23.6,10.2,13.7,1.010
3/06/2017 6:00 PM,28.3,9.8,12.4,1.010
3/06/2017 7:00 PM,29.1,15.2,11.0,1.010
3/06/2017 8:00 PM,30.3,17.1,9.9,1.010
3/06/2017 9:00 PM,40.4,19.0,8.9,1.010
3/06/2017 10:00 PM,33.2,21.3,8.6,1.010
3/06/2017 11:00 PM,30.7,18.0,7.9,1.010
4/06/2017 12:00 AM,23.9,13.1,7.7,1.010
4/06/2017 1:00 AM,26.9,15.9,7.3,1.009
4/06/2017 2:00 AM,23.5,13.4,6.6,1.009
4/06/2017 3:00 AM,13.1,12.9,6.1,1.009
4/06/2017 4:00 AM,15.8,13.9,5.7,1.009
4/06/2017 5:00 AM,19.0,9.6,5.5,1.009
4/06/2017 6:00 AM,16.7,6.4,5.2,1.009
4/06/2017 7:00 AM,11.1,6.1,4.7,1.009
4/06/2017 8:00 AM,15.0,0.0,5.1,1.009
4/06/2017 9:00 AM,10.1,4.3,6.0,1.010
4/06/2017 10:00 AM,20.0,6.9,9.8,1.010
4/06/2017 11:00 AM,11.5,7.8,14.8,1.010
4/06/2017 12:00 PM,16.3,12.6,15.1,1.009
4/06/2017 1:00 PM,14.0,9.9,15.2,1.008
4/06/2017 2:00 PM,15.6,12.4,15.5,1.008
4/06/2017 3:00 PM,3.6,9.3,14.3,1.007
4/06/2017 4:00 PM,,,13.8,1.007
4/06/2017 5:00 PM,6.4,8.5,12.8,1.007
4/06/2017 6:00 PM,15.1,8.5,12.0,1.008
4/06/2017 7:00 PM,25.2,11.6,10.8,1.008
4/06/2017 8:00 PM,23.7,15.4,10.7,1.008
4/06/2017 9:00 PM,23.0,18.3,10.8,1.008
4/06/2017 10:00 PM,13.7,11.3,11.1,1.008
4/06/2017 11:00 PM,19.6,15.9,10.6,1.008
5/06/2017 12:00 AM,24.8,25.9,9.6,1.007
5/06/2017 1:00 AM,33.3,23.8,9.5,1.007
5/06/2017 2:00 AM,30.9,20.1,8.4,1.007
5/06/2017 3:00 AM,35.5,23.8,7.5,1.007
5/06/2017 4:00 AM,28.2,14.5,7.3,1.007
5/06/2017 5:00 AM,19.4,10.9,7.3,1.007
5/06/2017 6:00 AM,11.6,8.1,7.4,1.007
5/06/2017 7:00 AM,21.0,9.4,7.0,1.008
5/06/2017 8:00 AM,25.7,13.8,7.3,1.008
5/06/2017 9:00 AM,28.4,9.4,8.6,1.009
5/06/2017 10:00 AM,33.0,9.2,10.5,1.009
5/06/2017 11:00 AM,26.9,8.2,13.7,1.009
5/06/2017 12:00 PM,19.0,10.9,15.6,1.008
5/06/2017 1:00 PM,26.3,11.7,15.6,1.008
5/06/2017 2:00 PM,14.5,11.0,16.8,1.007
5/06/2017 3:00 PM,11.7,2.3,17.5,1.007
5/06/2017 4:00 PM,4.0,2.5,16.8,1.007
5/06/2017 5:00 PM,10.7,10.9,16.1,1.007
5/06/2017 6:00 PM,11.4,6.8,15.0,1.007
5/06/2017 7:00 PM,18.2,8.5,13.8,1.008
5/06/2017 8:00 PM,10.5,10.2,13.1,1.008
5/06/2017 9:00 PM,11.1,12.7,12.8,1.008
5/06/2017 10:00 PM,25.3,13.2,12.7,1.008
5/06/2017 11:00 PM,22.7,15.8,12.7,1.009
6/06/2017 12:00 AM,16.0,8.2,12.6,1.009
6/06/2017 1:00 AM,18.8,9.3,12.4,1.009
6/06/2017 2:00 AM,20.6,8.4,11.6,1.009
6/06/2017 3:00 AM,19.3,6.5,10.8,1.009
6/06/2017 4:00 AM,17.2,5.2,10.4,1.009
6/06/2017 5:00 AM,12.7,0.0,10.2,1.009
6/06/2017 6:00 AM,6.6,2.7,9.9,1.010
6/06/2017 7:00 AM,13.6,4.3,10.4,1.010
6/06/2017 8:00 AM,19.0,9.8,10.7,1.011
6/06/2017 9:00 AM,29.6,12.3,11.6,1.011
6/06/2017 10:00 AM,40.3,14.4,13.6,1.012
6/06/2017 11:00 AM,41.6,6.2,15.8,1.012
6/06/2017 12:00 PM,42.7,7.0,15.6,1.011
6/06/2017 1:00 PM,29.3,1.5,16.4,1.011
6/06/2017 2:00 PM,24.1,4.3,17.0,1.010
6/06/2017 3:00 PM,26.7,12.1,16.4,1.010
6/06/2017 4:00 PM,30.4,13.7,15.2,1.010
6/06/2017 5:00 PM,38.3,11.1,13.8,1.010
6/06/2017 6:00 PM,34.1,6.2,12.3,1.011
6/06/2017 7:00 PM,31.4,7.1,11.3,1.011
6/06/2017 8:00 PM,31.1,7.4,10.4,1.011
6/06/2017 9:00 PM,25.1,7.0,9.6,1.012
6/06/2017 10:00 PM,31.5,8.4,9.1,1.012
6/06/2017 11:00 PM,33.7,12.1,8.3,1.011
7/06/2017 12:00 AM,50.3,11.5,7.7,1.011
7/06/2017 1:00 AM,40.1,12.1,7.2,1.011
7/06/2017 2:00 AM,30.7,10.2,6.9,1.010
7/06/2017 3:00 AM,28.1,8.5,6.3,1.010
7/06/2017 4:00 AM,23.4,3.5,6.2,1.010
7/06/2017 5:00 AM,20.3,2.7,6.1,1.010
7/06/2017 6:00 AM,22.6,5.5,5.5,1.010
7/06/2017 7:00 AM,24.6,7.2,5.5,1.011
7/06/2017 8:00 AM,24.2,8.4,6.0,1.011
7/06/2017 9:00 AM,28.3,12.5,7.1,1.011
7/06/2017 10:00 AM,33.2,13.1,10.6,1.012
7/06/2017 11:00 AM,18.7,3.7,14.0,1.012
7/06/2017 12:00 PM,26.7,16.0,13.9,1.011
7/06/2017 1:00 PM,28.3,12.5,15.0,1.010
7/06/2017 2:00 PM,27.2,10.4,15.3,1.009
7/06/2017 3:00 PM,32.9,14.7,14.9,1.009
7/06/2017 4:00 PM,33.4,18.0,13.7,1.009
7/06/2017 5:00 PM,40.8,14.1,12.6,1.009
7/06/2017 6:00 PM,43.9,14.3,11.2,1.009
7/06/2017 7:00 PM,48.3,15.5,10.3,1.009
7/06/2017 8:00 PM,38.6,18.9,9.2,1.010
7/06/2017 9:00 PM,36.7,14.6,8.8,1.010
7/06/2017 10:00 PM,37.1,14.0,8.2,1.010
7/06/2017 11:00 PM,32.6,15.6,7.7,1.010
8/06/2017 12:00 AM,30.6,14.4,7.4,1.010
8/06/2017 1:00 AM,30.7,13.0,7.2,1.009
8/06/2017 2:00 AM,22.0,8.5,6.9,1.009
8/06/2017 3:00 AM,16.8,6.7,6.5,1.009
8/06/2017 4:00 AM,15.9,11.6,5.9,1.010
8/06/2017 5:00 AM,21.7,9.0,6.1,1.009
8/06/2017 6:00 AM,23.7,5.7,5.9,1.009
8/06/2017 7:00 AM,20.5,7.4,5.9,1.010
8/06/2017 8:00 AM,21.4,9.0,6.6,1.011
8/06/2017 9:00 AM,27.3,10.9,7.7,1.011
8/06/2017 10:00 AM,29.8,15.3,10.2,1.012
8/06/2017 11:00 AM,28.2,15.6,13.3,1.012
8/06/2017 12:00 PM,31.0,17.9,14.3,1.011
8/06/2017 1:00 PM,22.2,12.0,15.2,1.011
8/06/2017 2:00 PM,19.8,15.7,16.2,1.010
8/06/2017 3:00 PM,16.2,4.0,16.3,1.010
8/06/2017 4:00 PM,8.5,2.8,14.4,1.010
8/06/2017 5:00 PM,,,13.2,1.011
8/06/2017 6:00 PM,10.2,14.8,12.4,1.011
8/06/2017 7:00 PM,34.6,15.4,12.3,1.012
8/06/2017 8:00 PM,43.9,12.2,12.2,1.013
8/06/2017 9:00 PM,46.5,16.5,11.4,1.013
8/06/2017 10:00 PM,49.1,5.0,10.7,1.013
8/06/2017 11:00 PM,38.5,4.8,10.4,1.013
9/06/2017 12:00 AM,34.8,16.3,9.3,1.013
9/06/2017 1:00 AM,24.2,12.9,9.3,1.013
9/06/2017 2:00 AM,20.6,9.2,8.9,1.014
9/06/2017 3:00 AM,22.9,6.1,8.2,1.014
9/06/2017 4:00 AM,23.8,8.5,7.5,1.014
9/06/2017 5:00 AM,23.4,6.9,7.6,1.013
9/06/2017 6:00 AM,18.9,3.7,7.9,1.014
9/06/2017 7:00 AM,20.4,4.7,8.4,1.014
9/06/2017 8:00 AM,20.0,8.1,8.6,1.015
9/06/2017 9:00 AM,17.6,6.9,9.7,1.016
9/06/2017 10:00 AM,19.0,9.2,11.6,1.016
9/06/2017 11:00 AM,16.5,6.1,12.5,1.016
9/06/2017 12:00 PM,16.2,8.2,13.3,1.016
9/06/2017 1:00 PM,20.4,2.6,13.7,1.015
9/06/2017 2:00 PM,11.2,5.1,13.5,1.014
9/06/2017 3:00 PM,9.0,3.1,13.9,1.014
9/06/2017 4:00 PM,19.0,10.6,13.1,1.014
9/06/2017 5:00 PM,6.9,7.0,12.3,1.014
9/06/2017 6:00 PM,8.2,3.6,11.3,1.014
9/06/2017 7:00 PM,15.9,6.6,10.9,1.015
9/06/2017 8:00 PM,22.8,14.5,10.1,1.015
9/06/2017 9:00 PM,27.0,13.7,9.6,1.015
9/06/2017 10:00 PM,22.5,14.6,9.8,1.015
9/06/2017 11:00 PM,25.1,17.3,9.9,1.015
10/06/2017 12:00 AM,22.7,18.9,10.1,1.015
10/06/2017 1:00 AM,20.9,13.9,9.9,1.014
10/06/2017 2:00 AM,16.3,13.0,9.4,1.014
10/06/2017 3:00 AM,11.6,13.6,8.7,1.014
10/06/2017 4:00 AM,14.0,10.3,9.0,1.014
10/06/2017 5:00 AM,14.6,7.8,9.2,1.014
10/06/2017 6:00 AM,11.9,6.9,9.5,1.014
10/06/2017 7:00 AM,9.8,3.3,10.0,1.014
10/06/2017 8:00 AM,10.9,11.9,10.2,1.014
10/06/2017 9:00 AM,22.3,9.3,11.4,1.014
10/06/2017 10:00 AM,15.6,0.2,12.5,1.015
10/06/2017 11:00 AM,9.7,-1.1,13.8,1.015
10/06/2017 12:00 PM,0.0,,16.2,1.014
10/06/2017 1:00 PM,3.5,1.4,16.2,1.013
10/06/2017 2:00 PM,8.0,5.1,15.4,1.012
10/06/2017 3:00 PM,9.9,10.2,15.0,1.012
10/06/2017 4:00 PM,8.8,,13.9,1.011
10/06/2017 5:00 PM,2.2,,12.9,1.011
10/06/2017 6:00 PM,5.0,5.8,12.0,1.011
10/06/2017 7:00 PM,9.7,6.7,11.1,1.011
10/06/2017 8:00 PM,29.0,18.8,9.6,1.012
10/06/2017 9:00 PM,36.8,24.7,9.2,1.012
10/06/2017 10:00 PM,42.7,32.9,8.5,1.012
10/06/2017 11:00 PM,37.9,22.9,8.4,1.011
11/06/2017 12:00 AM,33.1,7.5,8.2,1.011
11/06/2017 1:00 AM,26.8,7.9,7.5,1.011
11/06/2017 2:00 AM,20.1,11.2,7.1,1.011
11/06/2017 3:00 AM,13.0,9.1,7.1,1.010
11/06/2017 4:00 AM,6.6,3.8,6.9,1.010
11/06/2017 5:00 AM,7.5,2.9,6.9,1.009
11/06/2017 6:00 AM,9.5,1.1,6.6,1.009
11/06/2017 7:00 AM,13.3,2.8,5.7,1.010
11/06/2017 8:00 AM,8.4,3.5,6.4,1.010
11/06/2017 9:00 AM,3.4,8.4,7.8,1.010
11/06/2017 10:00 AM,6.5,8.9,9.7,1.011
11/06/2017 11:00 AM,4.1,5.2,13.5,1.011
11/06/2017 12:00 PM,9.0,6.4,14.2,1.010
11/06/2017 1:00 PM,7.5,9.6,15.3,1.010
11/06/2017 2:00 PM,5.4,9.3,15.2,1.008
11/06/2017 3:00 PM,8.8,6.4,15.0,1.008
11/06/2017 4:00 PM,12.3,7.1,13.8,1.008
11/06/2017 5:00 PM,7.1,3.8,13.0,1.008
11/06/2017 6:00 PM,8.6,7.2,11.8,1.008
11/06/2017 7:00 PM,19.6,9.1,10.6,1.009
11/06/2017 8:00 PM,21.1,11.6,9.6,1.009
11/06/2017 9:00 PM,29.4,21.7,9.1,1.010
11/06/2017 10:00 PM,26.2,22.4,9.0,1.010
11/06/2017 11:00 PM,16.2,16.6,9.8,1.010
12/06/2017 12:00 AM,13.9,8.7,10.1,1.010
12/06/2017 1:00 AM,8.9,4.8,10.3,1.010
12/06/2017 2:00 AM,12.6,9.3,10.3,1.009
12/06/2017 3:00 AM,8.4,9.1,10.1,1.009
12/06/2017 4:00 AM,10.9,11.2,9.8,1.009
12/06/2017 5:00 AM,10.9,6.8,10.1,1.009
12/06/2017 6:00 AM,5.1,5.4,10.3,1.009
12/06/2017 7:00 AM,4.4,4.9,10.3,1.010
12/06/2017 8:00 AM,8.3,7.0,10.5,1.010
12/06/2017 9:00 AM,7.6,7.8,11.2,1.010
12/06/2017 10:00 AM,8.1,3.8,12.5,1.011
12/06/2017 11:00 AM,3.5,2.4,14.0,1.011
12/06/2017 12:00 PM,1.2,2.1,16.6,1.011
12/06/2017 1:00 PM,1.6,1.5,16.9,1.010
12/06/2017 2:00 PM,6.7,5.0,16.7,1.009
12/06/2017 3:00 PM,13.5,6.4,17.0,1.009
12/06/2017 4:00 PM,14.4,11.7,16.2,1.009
12/06/2017 5:00 PM,19.5,9.8,15.1,1.009
12/06/2017 6:00 PM,18.0,3.3,14.3,1.010
12/06/2017 7:00 PM,12.8,5.7,14.0,1.010
12/06/2017 8:00 PM,26.6,17.6,13.7,1.010
12/06/2017 9:00 PM,27.7,17.3,13.6,1.011
12/06/2017 10:00 PM,32.7,21.6,12.3,1.011
12/06/2017 11:00 PM,31.1,21.4,11.5,1.011
13/06/2017 12:00 AM,29.8,13.7,10.7,1.011
13/06/2017 1:00 AM,20.2,11.7,9.9,1.011
13/06/2017 2:00 AM,14.6,6.4,9.4,1.010
13/06/2017 3:00 AM,14.7,8.7,9.1,1.010
13/06/2017 4:00 AM,16.0,9.9,8.9,1.010
13/06/2017 5:00 AM,11.9,4.1,8.7,1.010
13/06/2017 6:00 AM,10.1,1.0,8.2,1.010
13/06/2017 7:00 AM,11.5,3.5,8.1,1.010
13/06/2017 8:00 AM,15.3,14.5,7.9,1.011
13/06/2017 9:00 AM,16.8,5.7,8.9,1.011
13/06/2017 10:00 AM,14.9,3.7,12.5,1.011
13/06/2017 11:00 AM,19.4,10.4,16.7,1.011
13/06/2017 12:00 PM,24.9,16.0,17.6,1.011
13/06/2017 1:00 PM,35.2,13.5,17.5,1.010
13/06/2017 2:00 PM,29.4,11.1,16.4,1.009
13/06/2017 3:00 PM,23.5,12.2,17.3,1.008
13/06/2017 4:00 PM,21.2,2.9,17.1,1.008
13/06/2017 5:00 PM,25.8,12.1,15.8,1.008
13/06/2017 6:00 PM,21.4,3.7,14.1,1.008
13/06/2017 7:00 PM,30.9,14.6,13.0,1.009
13/06/2017 8:00 PM,31.5,19.3,11.9,1.009
13/06/2017 9:00 PM,39.0,23.6,11.6,1.009
13/06/2017 10:00 PM,28.9,13.5,11.8,1.009
13/06/2017 11:00 PM,14.8,6.4,11.3,1.009
14/06/2017 12:00 AM,24.1,6.5,10.8,1.008
14/06/2017 1:00 AM,19.9,4.9,10.8,1.008
14/06/2017 2:00 AM,12.8,2.8,10.8,1.008
14/06/2017 3:00 AM,12.7,6.8,9.8,1.008
14/06/2017 4:00 AM,15.7,6.7,9.1,1.008
14/06/2017 5:00 AM,23.6,9.6,7.9,1.008
14/06/2017 6:00 AM,29.0,11.0,7.7,1.008
14/06/2017 7:00 AM,15.5,2.6,8.2,1.008
14/06/2017 8:00 AM,14.0,4.1,8.2,1.008
14/06/2017 9:00 AM,16.1,5.8,9.8,1.008
14/06/2017 10:00 AM,14.0,4.1,13.8,1.008
14/06/2017 11:00 AM,4.5,1.4,17.5,1.008
14/06/2017 12:00 PM,14.6,6.9,18.7,1.008
14/06/2017 1:00 PM,25.0,3.2,18.9,1.007
14/06/2017 2:00 PM,28.7,7.8,18.5,1.007
14/06/2017 3:00 PM,14.1,6.1,18.6,1.006
14/06/2017 4:00 PM,17.9,7.5,17.8,1.006
14/06/2017 5:00 PM,19.0,9.8,16.3,1.006
14/06/2017 6:00 PM,25.1,11.5,15.6,1.006
14/06/2017 7:00 PM,30.8,12.7,14.9,1.006
14/06/2017 8:00 PM,28.3,11.2,13.9,1.006
14/06/2017 9:00 PM,21.5,15.8,13.3,1.006
14/06/2017 10:00 PM,18.1,12.1,13.1,1.006
14/06/2017 11:00 PM,18.0,6.7,12.9,1.006
15/06/2017 12:00 AM,26.0,,13.1,1.006
15/06/2017 1:00 AM,17.8,-0.6,12.7,1.006
15/06/2017 2:00 AM,10.3,4.8,12.3,1.006
15/06/2017 3:00 AM,9.4,6.0,11.6,1.006
15/06/2017 4:00 AM,10.0,1.0,11.4,1.006
15/06/2017 5:00 AM,6.4,2.2,11.2,1.005
15/06/2017 6:00 AM,6.2,3.1,10.6,1.006
15/06/2017 7:00 AM,9.5,4.9,10.8,1.006
15/06/2017 8:00 AM,10.8,,11.1,1.006
15/06/2017 9:00 AM,11.8,7.5,12.1,1.006
15/06/2017 10:00 AM,18.0,7.5,13.4,1.007
15/06/2017 11:00 AM,13.5,4.1,15.5,1.007
15/06/2017 12:00 PM,9.8,3.3,17.8,1.006
15/06/2017 1:00 PM,5.3,4.7,18.6,1.005
15/06/2017 2:00 PM,15.8,7.7,17.9,1.005
15/06/2017 3:00 PM,25.2,7.3,17.4,1.004
15/06/2017 4:00 PM,23.5,12.8,17.1,1.004
15/06/2017 5:00 PM,27.4,13.2,16.7,1.004
15/06/2017 6:00 PM,28.3,8.1,15.8,1.004
15/06/2017 7:00 PM,27.7,12.1,14.2,1.005
15/06/2017 8:00 PM,22.7,15.6,13.0,1.005
15/06/2017 9:00 PM,26.1,13.9,12.9,1.005
15/06/2017 10:00 PM,29.5,13.7,13.0,1.005
15/06/2017 11:00 PM,25.0,11.5,13.0,1.005
16/06/2017 12:00 AM,22.8,,12.6,1.004
16/06/2017 1:00 AM,14.7,15.4,12.3,1.004
16/06/2017 2:00 AM,14.1,6.1,12.1,1.004
16/06/2017 3:00 AM,8.2,6.7,11.9,1.004
16/06/2017 4:00 AM,10.7,8.9,11.5,1.004
16/06/2017 5:00 AM,12.6,6.7,12.0,1.004
16/06/2017 6:00 AM,12.3,5.3,11.9,1.004
16/06/2017 7:00 AM,12.9,4.1,12.1,1.004
16/06/2017 8:00 AM,16.1,10.4,12.5,1.005
16/06/2017 9:00 AM,18.8,11.9,12.3,1.006
16/06/2017 10:00 AM,3.7,4.7,11.6,1.006
16/06/2017 11:00 AM,,2.2,11.6,1.006
16/06/2017 12:00 PM,,1.8,12.0,1.005
16/06/2017 1:00 PM,,9.5,12.5,1.004
16/06/2017 2:00 PM,8.1,5.9,13.7,1.003
16/06/2017 3:00 PM,11.6,7.2,14.5,1.003
16/06/2017 4:00 PM,17.7,6.3,14.2,1.003
16/06/2017 5:00 PM,19.1,4.9,13.4,1.004
16/06/2017 6:00 PM,26.6,8.9,12.9,1.004
16/06/2017 7:00 PM,19.2,8.2,12.4,1.005
16/06/2017 8:00 PM,16.5,10.9,11.8,1.005
16/06/2017 9:00 PM,19.2,16.3,11.2,1.005
16/06/2017 10:00 PM,27.8,22.0,11.0,1.005
16/06/2017 11:00 PM,23.2,19.2,10.4,1.005
17/06/2017 12:00 AM,31.3,23.4,9.9,1.005
17/06/2017 1:00 AM,29.1,19.5,9.4,1.005
17/06/2017 2:00 AM,21.2,13.9,9.5,1.005
17/06/2017 3:00 AM,22.6,14.2,8.9,1.005
17/06/2017 4:00 AM,21.0,13.4,8.6,1.004
17/06/2017 5:00 AM,12.9,10.1,8.5,1.005
17/06/2017 6:00 AM,17.3,11.8,8.0,1.005
17/06/2017 7:00 AM,17.2,10.8,8.0,1.006
17/06/2017 8:00 AM,9.3,11.6,8.9,1.006
17/06/2017 9:00 AM,1.1,4.7,9.6,1.007
17/06/2017 10:00 AM,8.9,6.5,11.8,1.007
17/06/2017 11:00 AM,14.7,9.5,12.9,1.007
17/06/2017 12:00 PM,23.5,10.2,14.3,1.007
17/06/2017 1:00 PM,18.2,6.2,15.7,1.006
17/06/2017 2:00 PM,12.6,4.2,16.6,1.006
17/06/2017 3:00 PM,6.6,5.1,16.4,1.006
17/06/2017 4:00 PM,5.8,,16.0,1.006
17/06/2017 5:00 PM,4.5,-1.2,14.6,1.007
17/06/2017 6:00 PM,6.1,4.0,13.4,1.007
17/06/2017 7:00 PM,17.4,10.4,12.2,1.007
17/06/2017 8:00 PM,23.5,15.4,11.5,1.008
17/06/2017 9:00 PM,31.1,25.0,10.7,1.008
17/06/2017 10:00 PM,42.6,31.1,10.8,1.009
17/06/2017 11:00 PM,29.7,22.1,11.3,1.009
18/06/2017 12:00 AM,44.3,30.9,10.2,1.009
18/06/2017 1:00 AM,33.0,18.9,9.8,1.009
18/06/2017 2:00 AM,25.9,17.1,9.6,1.009
18/06/2017 3:00 AM,18.9,15.6,10.0,1.009
18/06/2017 4:00 AM,12.1,14.1,9.9,1.009
18/06/2017 5:00 AM,16.0,11.7,9.8,1.009
18/06/2017 6:00 AM,14.0,10.8,9.9,1.010
18/06/2017 7:00 AM,17.4,10.8,9.6,1.010
18/06/2017 8:00 AM,18.6,6.4,9.7,1.011
18/06/2017 9:00 AM,14.5,10.0,10.1,1.012
18/06/2017 10:00 AM,4.1,5.6,10.6,1.012
18/06/2017 11:00 AM,2.1,5.7,10.7,1.012
18/06/2017 12:00 PM,7.7,7.2,11.0,1.012
18/06/2017 1:00 PM,7.4,5.9,12.3,1.012
18/06/2017 2:00 PM,5.2,6.5,15.6,1.011
18/06/2017 3:00 PM,14.9,13.0,15.9,1.010
18/06/2017 4:00 PM,,,15.7,1.010
18/06/2017 5:00 PM,11.6,15.5,14.2,1.010
18/06/2017 6:00 PM,15.1,11.7,13.6,1.010
18/06/2017 7:00 PM,17.3,12.1,12.2,1.011
18/06/2017 8:00 PM,29.4,22.5,11.4,1.011
18/06/2017 9:00 PM,39.7,31.5,10.6,1.011
18/06/2017 10:00 PM,37.5,24.2,10.7,1.011
18/06/2017 11:00 PM,29.5,22.7,11.2,1.011
19/06/2017 12:00 AM,37.5,22.3,10.5,1.011
19/06/2017 1:00 AM,25.4,18.8,10.1,1.011
19/06/2017 2:00 AM,23.8,18.4,9.4,1.011
19/06/2017 3:00 AM,17.1,11.8,9.0,1.011
19/06/2017 4:00 AM,15.5,7.5,8.4,1.011
19/06/2017 5:00 AM,7.5,6.3,8.2,1.011
19/06/2017 6:00 AM,14.2,4.6,7.6,1.011
19/06/2017 7:00 AM,10.7,4.0,7.7,1.011
19/06/2017 8:00 AM,9.0,,7.7,1.012
19/06/2017 9:00 AM,10.0,-0.5,8.6,1.012
19/06/2017 10:00 AM,6.4,0.2,12.6,1.012
19/06/2017 11:00 AM,4.4,,17.9,1.012
19/06/2017 12:00 PM,4.3,6.0,19.2,1.011
19/06/2017 1:00 PM,7.5,4.4,20.1,1.010
19/06/2017 2:00 PM,15.6,3.5,20.1,1.009
19/06/2017 3:00 PM,12.8,5.8,20.1,1.008
19/06/2017 4:00 PM,10.6,4.7,17.6,1.008
19/06/2017 5:00 PM,3.3,5.6,15.2,1.008
19/06/2017 6:00 PM,11.0,5.2,14.0,1.008
19/06/2017 7:00 PM,17.6,10.2,12.5,1.008
19/06/2017 8:00 PM,25.9,15.4,11.6,1.008
19/06/2017 9:00 PM,29.0,15.2,11.6,1.009
19/06/2017 10:00 PM,26.5,14.4,11.6,1.009
19/06/2017 11:00 PM,23.4,10.6,11.6,1.008
20/06/2017 12:00 AM,23.4,5.8,11.7,1.008
20/06/2017 1:00 AM,15.8,2.3,11.6,1.008
20/06/2017 2:00 AM,8.8,2.3,11.3,1.007
20/06/2017 3:00 AM,9.0,0.8,10.8,1.007
20/06/2017 4:00 AM,7.1,3.4,10.6,1.007
20/06/2017 5:00 AM,8.5,1.1,10.8,1.006
20/06/2017 6:00 AM,10.7,1.7,10.4,1.006
20/06/2017 7:00 AM,3.7,-0.6,10.0,1.007
20/06/2017 8:00 AM,14.7,7.4,10.3,1.007
