"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
7/01/2018 09:00,26.2,9.9,20.2,0.995
7/01/2018 10:00,26.6,7.1,22.5,0.995
7/01/2018 11:00,29.3,12.8,26.8,0.994
7/01/2018 12:00,19.7,10.4,29.5,0.994
7/01/2018 13:00,24.2,10.0,29.0,0.993
7/01/2018 14:00,23.5,1.9,26.5,0.992
7/01/2018 15:00,20.7,5.7,27.9,0.992
7/01/2018 16:00,32.6,18.4,29.1,0.991
7/01/2018 17:00,20.0,6.9,28.3,0.990
7/01/2018 18:00,29.1,11.3,27.0,0.991
7/01/2018 19:00,33.7,12.9,26.0,0.991
7/01/2018 20:00,30.6,13.4,23.4,0.992
7/01/2018 21:00,32.3,12.3,21.1,0.994
7/01/2018 22:00,30.7,7.3,20.7,0.992
7/01/2018 23:00,32.6,12.6,18.8,0.993
8/01/2018 00:00,11.1,4.8,18.3,0.994
8/01/2018 01:00,14.5,5.8,17.5,0.993
8/01/2018 02:00,19.1,4.2,17.2,0.993
8/01/2018 03:00,21.7,7.2,17.1,0.993
8/01/2018 04:00,20.8,6.9,16.8,0.994
8/01/2018 05:00,22.4,6.6,16.6,0.994
8/01/2018 06:00,18.8,2.0,16.6,0.994
8/01/2018 07:00,17.6,8.4,17.2,0.994
8/01/2018 08:00,23.6,4.1,18.8,0.994
8/01/2018 09:00,23.3,5.6,21.7,0.995
8/01/2018 10:00,25.5,10.2,24.1,0.995
8/01/2018 11:00,18.3,8.1,27.5,0.994
8/01/2018 12:00,25.4,9.0,27.6,0.994
8/01/2018 13:00,18.2,1.4,24.3,0.994
8/01/2018 14:00,13.6,1.2,23.2,0.993
8/01/2018 15:00,15.8,2.3,23.2,0.993
8/01/2018 16:00,10.5,3.3,23.1,0.993
8/01/2018 17:00,23.9,6.6,22.8,0.992
8/01/2018 18:00,23.1,9.3,22.5,0.993
8/01/2018 19:00,20.1,8.2,21.3,0.994
8/01/2018 20:00,34.4,8.5,19.9,0.995
8/01/2018 21:00,6.2,6.9,18.6,0.996
8/01/2018 22:00,12.9,5.7,17.3,0.996
8/01/2018 23:00,19.2,4.3,16.7,0.997
9/01/2018 00:00,13.2,-0.8,16.2,0.997
9/01/2018 01:00,17.5,-0.3,15.8,0.997
9/01/2018 02:00,9.8,2.8,15.4,0.997
9/01/2018 03:00,5.7,0.5,15.0,0.996
9/01/2018 04:00,1.2,1.0,14.7,0.997
9/01/2018 05:00,6.5,2.1,14.6,0.997
9/01/2018 06:00,5.9,1.7,14.7,0.998
9/01/2018 07:00,5.6,-0.2,16.4,0.998
9/01/2018 08:00,17.9,3.2,18.9,0.999
9/01/2018 09:00,19.1,6.9,20.9,0.999
9/01/2018 10:00,16.8,7.4,22.4,0.999
9/01/2018 11:00,14.3,1.7,23.4,0.998
9/01/2018 12:00,19.0,6.9,24.4,0.998
9/01/2018 13:00,17.8,5.8,24.1,0.998
9/01/2018 14:00,21.9,8.8,24.9,0.997
9/01/2018 15:00,21.6,4.4,24.3,0.997
9/01/2018 16:00,23.4,9.6,23.4,0.997
9/01/2018 17:00,27.9,5.5,22.5,0.997
9/01/2018 18:00,23.1,6.7,21.4,0.998
9/01/2018 19:00,25.2,7.6,20.0,0.998
9/01/2018 20:00,17.8,4.0,18.0,0.998
9/01/2018 21:00,25.6,8.5,16.7,0.998
9/01/2018 22:00,22.2,3.0,16.3,0.998
9/01/2018 23:00,13.1,5.7,16.0,0.998
10/01/2018 00:00,23.6,6.6,15.7,0.998
10/01/2018 01:00,17.9,2.4,15.6,0.998
10/01/2018 02:00,15.3,1.6,15.7,0.997
10/01/2018 03:00,16.7,2.8,15.8,0.996
10/01/2018 04:00,18.1,4.4,16.0,0.995
10/01/2018 05:00,26.4,7.2,16.5,0.995
10/01/2018 06:00,20.0,6.9,17.1,0.995
10/01/2018 07:00,34.7,6.2,17.8,0.996
10/01/2018 08:00,26.6,18.7,19.0,0.996
10/01/2018 09:00,21.2,13.2,20.4,0.996
10/01/2018 10:00,19.3,6.6,21.6,0.995
10/01/2018 11:00,20.3,5.2,24.0,0.995
10/01/2018 12:00,19.4,1.9,25.5,0.995
10/01/2018 13:00,22.8,8.3,24.6,0.995
10/01/2018 14:00,24.6,6.4,26.3,0.994
10/01/2018 15:00,29.4,8.6,27.3,0.994
10/01/2018 16:00,22.4,7.1,26.2,0.994
10/01/2018 17:00,25.3,8.4,26.4,0.993
10/01/2018 18:00,35.9,16.4,26.8,0.993
10/01/2018 19:00,34.5,6.9,26.3,0.993
10/01/2018 20:00,30.0,10.6,25.4,0.993
10/01/2018 21:00,30.1,8.3,24.1,0.993
10/01/2018 22:00,20.1,11.5,23.1,0.993
10/01/2018 23:00,21.3,8.8,21.9,0.993
11/01/2018 00:00,7.1,6.3,20.9,0.992
11/01/2018 01:00,12.0,3.0,20.5,0.991
11/01/2018 02:00,7.0,1.7,20.4,0.990
11/01/2018 03:00,10.2,3.3,19.7,0.990
11/01/2018 04:00,10.8,4.4,20.2,0.990
11/01/2018 05:00,16.0,5.5,20.9,0.990
11/01/2018 06:00,16.2,2.9,21.4,0.990
11/01/2018 07:00,16.1,3.7,22.9,0.991
11/01/2018 08:00,13.1,6.7,24.8,0.991
11/01/2018 09:00,19.0,9.6,26.8,0.991
11/01/2018 10:00,6.7,6.1,28.8,0.991
11/01/2018 11:00,13.8,1.9,33.3,0.990
11/01/2018 12:00,19.5,2.5,34.9,0.989
11/01/2018 13:00,21.5,3.6,34.6,0.988
11/01/2018 14:00,27.4,9.8,33.6,0.988
11/01/2018 15:00,16.3,0.6,32.7,0.987
11/01/2018 16:00,10.4,,32.0,0.987
11/01/2018 17:00,14.7,7.6,31.5,0.987
11/01/2018 18:00,17.1,8.7,29.3,0.987
11/01/2018 19:00,16.9,9.0,28.2,0.987
11/01/2018 20:00,13.7,2.9,27.4,0.987
11/01/2018 21:00,12.3,1.2,27.2,0.986
11/01/2018 22:00,7.8,5.0,27.7,0.986
11/01/2018 23:00,9.8,3.9,27.3,0.985
12/01/2018 00:00,30.3,9.3,26.4,0.985
12/01/2018 01:00,21.8,8.4,25.9,0.985
12/01/2018 02:00,11.4,2.9,25.0,0.985
12/01/2018 03:00,5.1,2.1,24.6,0.984
12/01/2018 04:00,6.2,3.5,24.4,0.984
12/01/2018 05:00,11.9,6.8,23.8,0.985
12/01/2018 06:00,13.9,7.7,22.3,0.986
12/01/2018 07:00,16.2,5.8,23.0,0.987
12/01/2018 08:00,14.5,8.2,22.9,0.988
12/01/2018 09:00,19.7,5.2,22.8,0.988
12/01/2018 10:00,25.0,7.6,21.9,0.988
12/01/2018 11:00,20.7,11.4,20.1,0.988
12/01/2018 12:00,33.6,19.2,20.1,0.989
12/01/2018 13:00,28.1,11.3,20.6,0.988
12/01/2018 14:00,23.7,11.4,20.3,0.988
12/01/2018 15:00,14.2,4.2,19.0,0.989
12/01/2018 16:00,22.0,0.1,19.5,0.988
12/01/2018 17:00,28.8,11.0,19.5,0.988
12/01/2018 18:00,38.2,18.7,20.0,0.988
12/01/2018 19:00,30.0,15.9,19.8,0.989
12/01/2018 20:00,23.1,9.2,18.8,0.989
12/01/2018 21:00,19.1,6.0,18.4,0.989
12/01/2018 22:00,15.5,-1.0,18.0,0.990
12/01/2018 23:00,15.4,-0.7,17.7,0.990
13/01/2018 00:00,25.6,,17.4,0.990
13/01/2018 01:00,25.7,,17.2,0.989
13/01/2018 02:00,19.8,2.7,17.1,0.989
13/01/2018 03:00,17.0,4.7,17.0,0.989
13/01/2018 04:00,15.8,3.7,16.7,0.989
13/01/2018 05:00,18.0,3.6,16.8,0.989
13/01/2018 06:00,11.9,3.2,17.0,0.989
13/01/2018 07:00,21.5,1.6,17.5,0.990
13/01/2018 08:00,23.9,4.9,18.2,0.991
13/01/2018 09:00,25.7,6.5,19.3,0.991
13/01/2018 10:00,21.8,4.0,18.9,0.991
13/01/2018 11:00,3.2,-1.9,18.4,0.991
13/01/2018 12:00,9.5,1.0,20.0,0.991
13/01/2018 13:00,21.1,10.9,20.6,0.991
13/01/2018 14:00,23.1,8.2,20.2,0.992
13/01/2018 15:00,29.6,15.2,20.0,0.992
13/01/2018 16:00,33.4,16.1,19.9,0.993
13/01/2018 17:00,29.1,9.3,19.5,0.993
13/01/2018 18:00,24.3,4.3,18.8,0.994
13/01/2018 19:00,20.7,4.7,17.9,0.994
13/01/2018 20:00,21.0,4.8,16.8,0.996
13/01/2018 21:00,18.2,3.8,16.4,0.996
13/01/2018 22:00,13.2,5.0,16.0,0.997
13/01/2018 23:00,3.2,-0.6,15.0,0.998
14/01/2018 00:00,,-0.9,14.3,0.998
14/01/2018 01:00,9.2,0.2,14.6,0.998
14/01/2018 02:00,12.4,4.3,14.1,0.997
14/01/2018 03:00,9.6,1.6,14.3,0.998
14/01/2018 04:00,6.6,-0.8,14.4,0.998
14/01/2018 05:00,14.9,5.5,14.3,0.998
14/01/2018 06:00,17.1,3.6,14.4,0.999
14/01/2018 07:00,16.6,2.9,14.4,1.000
14/01/2018 08:00,9.9,10.9,16.2,1.001
14/01/2018 09:00,17.3,9.3,18.4,1.001
14/01/2018 10:00,21.2,7.2,20.4,1.001
14/01/2018 11:00,22.6,3.9,23.1,1.001
14/01/2018 12:00,19.0,4.0,24.5,1.001
14/01/2018 13:00,19.9,1.9,24.2,1.000
14/01/2018 14:00,14.1,2.4,23.6,1.000
14/01/2018 15:00,18.7,4.7,23.7,0.999
14/01/2018 16:00,16.6,,23.4,0.999
14/01/2018 17:00,18.8,11.6,22.4,0.999
14/01/2018 18:00,13.1,3.4,21.3,0.999
14/01/2018 19:00,7.5,7.8,19.4,1.000
14/01/2018 20:00,12.1,3.3,17.7,1.001
14/01/2018 21:00,10.4,1.9,16.6,1.001
14/01/2018 22:00,11.9,0.3,16.1,1.001
14/01/2018 23:00,9.4,-0.5,15.9,1.001
15/01/2018 00:00,5.8,-0.6,16.0,1.001
15/01/2018 01:00,16.8,5.5,16.1,1.000
15/01/2018 02:00,19.3,11.7,16.4,1.000
15/01/2018 03:00,14.0,6.1,16.2,1.000
15/01/2018 04:00,11.4,-0.2,15.8,1.000
15/01/2018 05:00,1.2,,15.4,1.000
15/01/2018 06:00,8.4,0.9,15.4,1.001
15/01/2018 07:00,16.4,3.7,16.3,1.002
15/01/2018 08:00,17.0,,18.6,1.002
15/01/2018 09:00,16.1,4.4,22.5,1.002
15/01/2018 10:00,14.9,3.6,24.0,1.002
15/01/2018 11:00,8.2,4.3,28.2,1.002
15/01/2018 12:00,14.8,6.5,29.0,1.001
15/01/2018 13:00,5.3,-1.3,28.0,1.000
15/01/2018 14:00,3.4,0.0,28.1,0.999
15/01/2018 15:00,5.2,-0.2,26.8,0.999
15/01/2018 16:00,8.2,14.6,26.5,0.998
15/01/2018 17:00,,,26.3,0.998
15/01/2018 18:00,6.3,7.6,25.5,0.998
15/01/2018 19:00,13.4,6.5,23.8,0.999
15/01/2018 20:00,14.3,6.9,21.0,0.999
15/01/2018 21:00,9.9,0.5,18.7,1.000
15/01/2018 22:00,13.5,4.7,17.9,1.000
15/01/2018 23:00,15.9,5.1,18.0,1.000
16/01/2018 00:00,9.6,5.8,19.1,0.999
16/01/2018 01:00,4.4,1.3,19.6,0.998
16/01/2018 02:00,5.7,1.8,19.7,0.998
16/01/2018 03:00,8.1,4.5,19.3,0.997
16/01/2018 04:00,13.9,6.7,19.4,0.998
16/01/2018 05:00,15.0,8.5,19.3,0.998
16/01/2018 06:00,12.5,4.3,18.7,0.999
16/01/2018 07:00,29.4,8.4,18.7,0.999
16/01/2018 08:00,27.8,9.2,21.6,1.000
16/01/2018 09:00,23.1,9.6,25.1,1.000
16/01/2018 10:00,23.7,7.6,26.4,1.000
16/01/2018 11:00,60.1,7.9,29.1,1.000
16/01/2018 12:00,21.4,8.6,28.6,0.999
16/01/2018 13:00,22.6,9.1,27.8,0.998
16/01/2018 14:00,16.9,7.3,27.2,0.997
16/01/2018 15:00,20.8,8.2,26.8,0.997
16/01/2018 16:00,17.7,4.6,26.4,0.996
16/01/2018 17:00,26.6,11.8,27.2,0.996
16/01/2018 18:00,38.2,11.8,29.2,0.995
16/01/2018 19:00,39.8,22.9,29.1,0.995
16/01/2018 20:00,23.1,12.2,27.2,0.996
16/01/2018 21:00,25.4,5.5,25.2,0.996
16/01/2018 22:00,30.7,6.9,24.3,0.996
16/01/2018 23:00,26.4,1.4,23.7,0.996
17/01/2018 00:00,22.4,0.2,23.4,0.996
17/01/2018 01:00,16.3,0.9,23.5,0.995
17/01/2018 02:00,16.6,2.3,24.0,0.995
17/01/2018 03:00,17.8,2.9,24.0,0.994
17/01/2018 04:00,22.1,7.2,22.0,0.994
17/01/2018 05:00,26.8,12.6,20.5,0.995
17/01/2018 06:00,33.6,10.4,20.6,0.995
17/01/2018 07:00,34.5,6.2,22.9,0.995
17/01/2018 08:00,28.6,13.9,27.2,0.995
17/01/2018 09:00,22.5,6.9,32.0,0.995
17/01/2018 10:00,16.0,0.9,34.9,0.995
17/01/2018 11:00,11.8,-1.6,38.2,0.995
17/01/2018 12:00,14.7,3.2,39.3,0.994
17/01/2018 13:00,14.8,10.2,34.9,0.994
17/01/2018 14:00,28.1,10.6,33.7,0.993
17/01/2018 15:00,15.8,4.5,34.1,0.993
17/01/2018 16:00,21.9,10.3,35.2,0.992
17/01/2018 17:00,22.3,12.0,35.0,0.991
17/01/2018 18:00,17.1,5.3,34.7,0.991
17/01/2018 19:00,15.1,5.6,33.8,0.992
17/01/2018 20:00,13.0,3.2,32.5,0.992
17/01/2018 21:00,14.1,9.5,30.2,0.992
17/01/2018 22:00,20.4,5.5,29.1,0.993
17/01/2018 23:00,10.1,2.7,28.9,0.993
18/01/2018 00:00,18.8,,28.5,0.992
18/01/2018 01:00,15.0,-2.8,27.9,0.992
18/01/2018 02:00,13.1,3.7,28.0,0.992
18/01/2018 03:00,8.8,1.3,28.3,0.991
18/01/2018 04:00,4.2,1.1,28.0,0.991
18/01/2018 05:00,11.6,2.6,27.6,0.992
18/01/2018 06:00,8.9,3.2,27.7,0.992
18/01/2018 07:00,16.9,5.4,26.1,0.993
18/01/2018 08:00,20.9,2.0,29.7,0.993
18/01/2018 09:00,18.6,-2.1,34.0,0.993
18/01/2018 10:00,21.1,-0.9,36.7,0.993
18/01/2018 11:00,14.0,0.9,41.0,0.992
18/01/2018 12:00,29.0,4.3,41.4,0.992
18/01/2018 13:00,25.8,5.9,40.3,0.991
18/01/2018 14:00,16.8,7.7,38.6,0.991
18/01/2018 15:00,15.9,7.5,38.1,0.990
18/01/2018 16:00,15.7,12.7,38.1,0.989
18/01/2018 17:00,18.9,11.2,38.1,0.989
18/01/2018 18:00,17.8,4.9,37.9,0.989
18/01/2018 19:00,14.3,6.2,36.8,0.989
18/01/2018 20:00,15.4,7.0,34.3,0.989
18/01/2018 21:00,20.2,10.6,31.8,0.990
18/01/2018 22:00,13.1,6.1,30.6,0.990
18/01/2018 23:00,7.9,4.6,29.9,0.990
19/01/2018 00:00,5.4,,29.7,0.989
19/01/2018 01:00,4.5,-0.5,29.4,0.989
19/01/2018 02:00,9.6,5.0,27.9,0.989
19/01/2018 03:00,19.0,-0.3,27.6,0.989
19/01/2018 04:00,17.7,11.2,26.7,0.989
19/01/2018 05:00,23.1,3.6,25.8,0.989
19/01/2018 06:00,21.1,3.0,28.2,0.990
19/01/2018 07:00,14.8,7.7,29.2,0.990
19/01/2018 08:00,19.5,-1.3,32.3,0.990
19/01/2018 09:00,15.5,0.6,36.4,0.990
19/01/2018 10:00,21.9,5.1,38.4,0.990
19/01/2018 11:00,21.5,7.9,41.6,0.990
19/01/2018 12:00,27.1,10.2,42.3,0.990
19/01/2018 13:00,32.6,11.6,40.7,0.990
19/01/2018 14:00,30.8,12.2,39.0,0.989
19/01/2018 15:00,19.9,9.0,38.6,0.989
19/01/2018 16:00,32.1,5.5,38.4,0.988
19/01/2018 17:00,26.6,7.5,38.5,0.988
19/01/2018 18:00,28.8,7.8,37.8,0.988
19/01/2018 19:00,14.0,8.0,35.5,0.988
19/01/2018 20:00,11.7,1.4,33.9,0.988
19/01/2018 21:00,30.6,17.8,32.5,0.989
19/01/2018 22:00,50.5,11.5,30.6,0.990
19/01/2018 23:00,36.1,9.3,29.2,0.990
20/01/2018 00:00,11.2,5.9,29.5,0.989
20/01/2018 01:00,11.2,2.2,28.7,0.989
20/01/2018 02:00,,8.9,26.1,0.989
20/01/2018 03:00,11.8,2.7,25.5,0.989
20/01/2018 04:00,13.6,-0.5,25.0,0.989
20/01/2018 05:00,33.9,15.1,25.8,0.989
20/01/2018 06:00,24.8,8.0,24.8,0.990
20/01/2018 07:00,5.8,-0.8,24.3,0.991
20/01/2018 08:00,15.9,2.0,26.3,0.991
20/01/2018 09:00,25.2,8.0,29.8,0.990
20/01/2018 10:00,29.1,10.8,32.4,0.991
20/01/2018 11:00,19.9,11.7,36.4,0.991
20/01/2018 12:00,27.6,19.0,36.5,0.991
20/01/2018 13:00,30.7,6.7,35.4,0.990
20/01/2018 14:00,35.1,12.5,35.9,0.990
20/01/2018 15:00,52.6,19.7,35.0,0.990
20/01/2018 16:00,47.1,12.1,34.6,0.990
20/01/2018 17:00,34.1,8.6,33.2,0.990
20/01/2018 18:00,9.3,6.7,32.2,0.990
20/01/2018 19:00,8.0,7.7,31.6,0.991
20/01/2018 20:00,11.5,7.2,30.4,0.991
20/01/2018 21:00,14.2,8.6,30.2,0.991
20/01/2018 22:00,8.8,3.6,30.3,0.990
20/01/2018 23:00,13.6,0.0,30.3,0.990
21/01/2018 00:00,,,29.0,0.990
21/01/2018 01:00,,,26.7,0.989
21/01/2018 02:00,12.6,-2.3,24.5,0.989
21/01/2018 03:00,24.9,8.9,25.5,0.988
21/01/2018 04:00,27.8,13.1,26.2,0.989
21/01/2018 05:00,16.0,5.8,25.4,0.989
21/01/2018 06:00,17.4,4.3,24.2,0.989
21/01/2018 07:00,26.5,10.4,24.2,0.990
21/01/2018 08:00,36.1,24.3,27.8,0.990
21/01/2018 09:00,19.2,14.8,31.8,0.990
21/01/2018 10:00,13.8,6.6,33.7,0.989
21/01/2018 11:00,7.8,3.5,35.7,0.989
21/01/2018 12:00,20.9,10.7,36.0,0.988
21/01/2018 13:00,15.0,10.5,34.4,0.988
21/01/2018 14:00,19.1,7.7,33.9,0.987
21/01/2018 15:00,13.1,3.9,31.8,0.987
21/01/2018 16:00,16.9,,31.6,0.986
21/01/2018 17:00,14.0,3.1,31.1,0.986
21/01/2018 18:00,13.1,2.4,31.9,0.986
21/01/2018 19:00,18.2,10.9,31.7,0.986
21/01/2018 20:00,20.9,8.6,30.1,0.987
21/01/2018 21:00,25.8,12.6,28.8,0.987
21/01/2018 22:00,37.1,18.1,28.7,0.987
21/01/2018 23:00,20.4,8.0,27.9,0.988
22/01/2018 00:00,10.6,-1.2,26.4,0.988
22/01/2018 01:00,,,22.1,0.988
22/01/2018 02:00,,,21.8,0.989
22/01/2018 03:00,1.5,2.9,22.4,0.987
22/01/2018 04:00,14.2,10.0,23.2,0.986
22/01/2018 05:00,18.1,9.1,23.0,0.988
22/01/2018 06:00,11.1,,21.8,0.989
22/01/2018 07:00,20.6,7.6,22.4,0.989
22/01/2018 08:00,35.1,7.7,24.1,0.990
22/01/2018 09:00,31.0,8.7,26.5,0.990
22/01/2018 10:00,31.1,10.0,27.7,0.990
22/01/2018 11:00,29.3,16.6,30.1,0.989
22/01/2018 12:00,20.7,17.1,30.2,0.989
